address,number,street,unit,city,state,zip,note
"2853 CITIZENS PL E, Columbus, OH, 43232",2853,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5539 HIBERNIA DR B, Columbus, OH, 43232",5539,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4800 LARAINE CT 104, Columbus, OH, 43232",4800,LARAINE CT,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1898 COVENTRY CT B, Columbus, OH, 43232",1898,COVENTRY CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2825 CITIZENS PL B, Columbus, OH, 43232",2825,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2744 CITIZENS PL H, Columbus, OH, 43232",2744,CITIZENS PL,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5081 CEDAR DR F, Columbus, OH, 43232",5081,CEDAR DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2391 SHORE BLVD E A, Columbus, OH, 43232",2391,SHORE BLVD E,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5083 CEDAR DR H, Columbus, OH, 43232",5083,CEDAR DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5398 YORKSHIRE TERRACE DR D, Columbus, OH, 43232",5398,YORKSHIRE TERRACE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5880 YORKLAND CT UNIT F, Columbus, OH, 43232",5880,YORKLAND CT,UNIT F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4621 REFUGEE RD 2B, Columbus, OH, 43232",4621,REFUGEE RD,2B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5685 BAIRSFORD CIR N 8, Columbus, OH, 43232",5685,BAIRSFORD CIR N,8,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2852 CITIZENS PL F, Columbus, OH, 43232",2852,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4576 MANDEVILLE CT C, Columbus, OH, 43232",4576,MANDEVILLE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4655 REFUGEE RD 1F, Columbus, OH, 43232",4655,REFUGEE RD,1F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5880 YORKLAND CT UNIT N, Columbus, OH, 43232",5880,YORKLAND CT,UNIT N,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4774 LARAINE CT 204, Columbus, OH, 43232",4774,LARAINE CT,204,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2091 LAKE CLUB TER E, Columbus, OH, 43232",2091,LAKE CLUB TER,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5384 YORKSHIRE TERRACE DR B, Columbus, OH, 43232",5384,YORKSHIRE TERRACE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2927 TENNYSON BLVD B, Columbus, OH, 43232",2927,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5119 CEDAR DR G, Columbus, OH, 43232",5119,CEDAR DR,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5611 AUTUMN CHASE DR B, Columbus, OH, 43232",5611,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5766 HIBERNIA DR C, Columbus, OH, 43232",5766,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4619 REFUGEE RD 1B, Columbus, OH, 43232",4619,REFUGEE RD,1B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5202 CEDAR DR D, Columbus, OH, 43232",5202,CEDAR DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2881 TENNYSON BLVD 205, Columbus, OH, 43232",2881,TENNYSON BLVD,205,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4633 COLERIDGE CT B, Columbus, OH, 43232",4633,COLERIDGE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5673 HIBERNIA DR A, Columbus, OH, 43232",5673,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4575 LAKE SIDE S D, Columbus, OH, 43232",4575,LAKE SIDE S,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4564 MANDEVILLE CT C, Columbus, OH, 43232",4564,MANDEVILLE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5095 CEDAR DR E, Columbus, OH, 43232",5095,CEDAR DR,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4671 REFUGEE RD 2C, Columbus, OH, 43232",4671,REFUGEE RD,2C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4822 REFUGEE RD D, Columbus, OH, 43232",4822,REFUGEE RD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4591 WORDSWORTH CT D, Columbus, OH, 43232",4591,WORDSWORTH CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2484 SCARBOROUGH SQ 1, Columbus, OH, 43232",2484,SCARBOROUGH SQ,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5576 HIBERNIA DR B, Columbus, OH, 43232",5576,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5014 COVENTRY DR C, Columbus, OH, 43232",5014,COVENTRY DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 MERRYMOUNT CT D, Columbus, OH, 43232",2870,MERRYMOUNT CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4575 MANDEVILLE CT D, Columbus, OH, 43232",4575,MANDEVILLE CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2894 MERRYMOUNT CT D, Columbus, OH, 43232",2894,MERRYMOUNT CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5515 CANTARA PL 1, Columbus, OH, 43232",5515,CANTARA PL,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4599 REFUGEE RD 3D, Columbus, OH, 43232",4599,REFUGEE RD,3D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4593 REFUGEE RD 1I, Columbus, OH, 43232",4593,REFUGEE RD,1I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 CITIZENS PL G, Columbus, OH, 43232",2740,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5620 HIBERNIA DR A, Columbus, OH, 43232",5620,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2817 CITIZENS PL B, Columbus, OH, 43232",2817,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4611 REFUGEE RD 2B, Columbus, OH, 43232",4611,REFUGEE RD,2B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 201, Columbus, OH, 43232",2510,KIMBERLY PKWY E,201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5878 YORKLAND CT UNIT E, Columbus, OH, 43232",5878,YORKLAND CT,UNIT E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5578 AUTUMN CHASE DR B, Columbus, OH, 43232",5578,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5788 HIBERNIA DR C, Columbus, OH, 43232",5788,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5533 CANTARA PL 1, Columbus, OH, 43232",5533,CANTARA PL,1,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5415 YORKSHIRE TERRACE DR 1A, Columbus, OH, 43232",5415,YORKSHIRE TERRACE DR,1A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2714 BRANDY DR 103, Columbus, OH, 43232",2714,BRANDY DR,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5980 LAKE CLUB SQ H, Columbus, OH, 43232",5980,LAKE CLUB SQ,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1291 YORKLAND RD UNIT, Columbus, OH, 43232",1291,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 6B, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,6B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4657 REFUGEE RD 1J, Columbus, OH, 43232",4657,REFUGEE RD,1J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4798 LARAINE CT 103, Columbus, OH, 43232",4798,LARAINE CT,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2779 CITIZENS PL A, Columbus, OH, 43232",2779,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6001 LAKE CLUB CT G, Columbus, OH, 43232",6001,LAKE CLUB CT,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5381 YORKSHIRE TERRACE DR 4C, Columbus, OH, 43232",5381,YORKSHIRE TERRACE DR,4C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2962 NATHANIEL BLVD B, Columbus, OH, 43232",2962,NATHANIEL BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4826 LARAINE CT 202, Columbus, OH, 43232",4826,LARAINE CT,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2740 BRANDY DR 103, Columbus, OH, 43232",2740,BRANDY DR,103,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2093 LAKE CLUB TER E, Columbus, OH, 43232",2093,LAKE CLUB TER,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4678 FENIMORE CT C, Columbus, OH, 43232",4678,FENIMORE CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4544 LAKE SIDE S F, Columbus, OH, 43232",4544,LAKE SIDE S,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4544 LAKE SIDE S H, Columbus, OH, 43232",4544,LAKE SIDE S,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4665 REFUGEE RD 3F, Columbus, OH, 43232",4665,REFUGEE RD,3F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2898 MERRYMOUNT CT B, Columbus, OH, 43232",2898,MERRYMOUNT CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2242 S HAMILTON RD 200, Columbus, OH, 43232",2242,S HAMILTON RD,200,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5476 LONSDALE PL N UNIT D, Columbus, OH, 43232",5476,LONSDALE PL N,UNIT D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2371 SHORE BLVD E G, Columbus, OH, 43232",2371,SHORE BLVD E,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5716 HIBERNIA DR A, Columbus, OH, 43232",5716,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4578 ISINGTON CT D, Columbus, OH, 43232",4578,ISINGTON CT,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 201, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 201,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5536 DUNFIELD LN 4, Columbus, OH, 43232",5536,DUNFIELD LN,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 WOOLWICH CT 106, Columbus, OH, 43232",2870,WOOLWICH CT,106,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1305 YORKLAND RD UNIT, Columbus, OH, 43232",1305,YORKLAND RD,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5579 AUTUMN CHASE DR A, Columbus, OH, 43232",5579,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5611 HIBERNIA DR A, Columbus, OH, 43232",5611,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4609 REFUGEE RD 2L, Columbus, OH, 43232",4609,REFUGEE RD,2L,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4601 REFUGEE RD 1J, Columbus, OH, 43232",4601,REFUGEE RD,1J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2865 CITIZENS PL D, Columbus, OH, 43232",2865,CITIZENS PL,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4649 COLERIDGE CT B, Columbus, OH, 43232",4649,COLERIDGE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2087 LAKE CLUB TER C, Columbus, OH, 43232",2087,LAKE CLUB TER,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5609 AUTUMN CHASE DR B, Columbus, OH, 43232",5609,AUTUMN CHASE DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2859 CITIZENS PL B, Columbus, OH, 43232",2859,CITIZENS PL,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5083 CEDAR DR L, Columbus, OH, 43232",5083,CEDAR DR,L,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5202 CEDAR DR B, Columbus, OH, 43232",5202,CEDAR DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5637 HIBERNIA DR B, Columbus, OH, 43232",5637,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2778 TENNYSON BLVD D, Columbus, OH, 43232",2778,TENNYSON BLVD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2847 CITIZENS PL G, Columbus, OH, 43232",2847,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5570 AUTUMN CHASE DR A, Columbus, OH, 43232",5570,AUTUMN CHASE DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5079 CEDAR DR F, Columbus, OH, 43232",5079,CEDAR DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5453 LONSDALE PL N UNIT C, Columbus, OH, 43232",5453,LONSDALE PL N,UNIT C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2865 CITIZENS PL G, Columbus, OH, 43232",2865,CITIZENS PL,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2447 SHORE BLVD E E, Columbus, OH, 43232",2447,SHORE BLVD E,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5712 HIBERNIA DR B, Columbus, OH, 43232",5712,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 202, Columbus, OH, 43232",2510,KIMBERLY PKWY E,202,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2371 SHORE BLVD E A, Columbus, OH, 43232",2371,SHORE BLVD E,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2091 LAKE CLUB TER I, Columbus, OH, 43232",2091,LAKE CLUB TER,I,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2779 CITIZENS PL C, Columbus, OH, 43232",2779,CITIZENS PL,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 109, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 109,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5632 HIBERNIA DR A, Columbus, OH, 43232",5632,HIBERNIA DR,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5758 HIBERNIA DR B, Columbus, OH, 43232",5758,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2870 WOOLWICH CT 114, Columbus, OH, 43232",2870,WOOLWICH CT,114,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2451 SHORE BLVD E D, Columbus, OH, 43232",2451,SHORE BLVD E,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5880 YORKLAND CT UNIT O, Columbus, OH, 43232",5880,YORKLAND CT,UNIT O,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5410 YORKSHIRE TERRACE DR F, Columbus, OH, 43232",5410,YORKSHIRE TERRACE DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5611 HIBERNIA DR C, Columbus, OH, 43232",5611,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5982 LAKE CLUB SQ E, Columbus, OH, 43232",5982,LAKE CLUB SQ,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1778 LONSDALE PL E UNIT A, Columbus, OH, 43232",1778,LONSDALE PL E,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4667 REFUGEE RD 3C, Columbus, OH, 43232",4667,REFUGEE RD,3C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5596 HIBERNIA DR B, Columbus, OH, 43232",5596,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2860 CITIZENS PL F, Columbus, OH, 43232",2860,CITIZENS PL,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1754 LONSDALE PL E UNIT A, Columbus, OH, 43232",1754,LONSDALE PL E,UNIT A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4567 MANDEVILLE CT B, Columbus, OH, 43232",4567,MANDEVILLE CT,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2748 CITIZENS PL A, Columbus, OH, 43232",2748,CITIZENS PL,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4632 CHANNING TER B, Columbus, OH, 43232",4632,CHANNING TER,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4632 CHANNING TER C, Columbus, OH, 43232",4632,CHANNING TER,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2796 CITIZENS PL E, Columbus, OH, 43232",2796,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5167 CEDAR DR F, Columbus, OH, 43232",5167,CEDAR DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4665 REFUGEE RD 3G, Columbus, OH, 43232",4665,REFUGEE RD,3G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4536 LAKE SIDE S G, Columbus, OH, 43232",4536,LAKE SIDE S,G,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5758 HIBERNIA DR C, Columbus, OH, 43232",5758,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5703 HIBERNIA DR C, Columbus, OH, 43232",5703,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5677 HIBERNIA DR B, Columbus, OH, 43232",5677,HIBERNIA DR,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5384 YORKSHIRE TERRACE DR D, Columbus, OH, 43232",5384,YORKSHIRE TERRACE DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5981 LAKE CLUB SQ C, Columbus, OH, 43232",5981,LAKE CLUB SQ,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5427 YORKSHIRE TERRACE DR 4, Columbus, OH, 43232",5427,YORKSHIRE TERRACE DR,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2942 NATHANIEL BLVD A, Columbus, OH, 43232",2942,NATHANIEL BLVD,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5649 HIBERNIA DR C, Columbus, OH, 43232",5649,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5467 LONSDALE PL N UNIT B, Columbus, OH, 43232",5467,LONSDALE PL N,UNIT B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E 210, Columbus, OH, 43232",2510,KIMBERLY PKWY E,210,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2510 KIMBERLY PKWY E UNIT 102, Columbus, OH, 43232",2510,KIMBERLY PKWY E,UNIT 102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5542 DUNFIELD LN 2, Columbus, OH, 43232",5542,DUNFIELD LN,2,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4491 LAKE SIDE S A, Columbus, OH, 43232",4491,LAKE SIDE S,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2755 TENNYSON BLVD D, Columbus, OH, 43232",2755,TENNYSON BLVD,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2731 TENNYSON BLVD B, Columbus, OH, 43232",2731,TENNYSON BLVD,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4536 LAKE SIDE S C, Columbus, OH, 43232",4536,LAKE SIDE S,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5675 BAIRSFORD CIR N 4, Columbus, OH, 43232",5675,BAIRSFORD CIR N,4,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2481 SHORE BLVD E J, Columbus, OH, 43232",2481,SHORE BLVD E,J,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4626 CHANNING TER C, Columbus, OH, 43232",4626,CHANNING TER,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2087 LAKE CLUB TER A, Columbus, OH, 43232",2087,LAKE CLUB TER,A,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"6000 LAKE CLUB CT C, Columbus, OH, 43232",6000,LAKE CLUB CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"3180 ELIM MANOR CT 113, Columbus, OH, 43232",3180,ELIM MANOR CT,113,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2764 BRANDY DR 104, Columbus, OH, 43232",2764,BRANDY DR,104,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"1894 COVENTRY CT C, Columbus, OH, 43232",1894,COVENTRY CT,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5046 COVENTRY CT N B, Columbus, OH, 43232",5046,COVENTRY CT N,B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5081 CEDAR DR D, Columbus, OH, 43232",5081,CEDAR DR,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5591 HIBERNIA DR C, Columbus, OH, 43232",5591,HIBERNIA DR,C,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4650 HILTON CORPORATE DR 203, Columbus, OH, 43232",4650,HILTON CORPORATE DR,203,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2491 SHORE BLVD E D, Columbus, OH, 43232",2491,SHORE BLVD E,D,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2089 LAKE CLUB TER H, Columbus, OH, 43232",2089,LAKE CLUB TER,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2802 CITIZENS PL E, Columbus, OH, 43232",2802,CITIZENS PL,E,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5097 CEDAR DR F, Columbus, OH, 43232",5097,CEDAR DR,F,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"2772 BRANDY DR 102, Columbus, OH, 43232",2772,BRANDY DR,102,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"4659 REFUGEE RD 1B, Columbus, OH, 43232",4659,REFUGEE RD,1B,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5370 YORKSHIRE TERRACE DR H, Columbus, OH, 43232",5370,YORKSHIRE TERRACE DR,H,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
"5865 YORKLAND CT UNIT, Columbus, OH, 43232",5865,YORKLAND CT,UNIT,Columbus,OH,43232,"census-confirmed apartment unit; residential inferred (unit), not auditor-verified"
