number,street,unit,city,region,postcode,latitude,longitude
3944,LAUREL LN,,COLUMBUS,OH,43232,39.9227129,-82.8907198
5476,LONSDALE PL N,UNIT D,COLUMBUS,OH,43232,39.9424664,-82.8484264
5444,MONTAINE AVE,,COLUMBUS,OH,43232,39.915647,-82.8427955
2724,MOUNDCREST ST,,COLUMBUS,OH,43232,39.9233137,-82.8471713
3017,REMINGTON RIDGE RD,,COLUMBUS,OH,43232,39.9119485,-82.9021952
2209,WABASH CT W,APT 312,COLUMBUS,OH,43232,39.9256408,-82.9082997
1789,ORLANDO RD,,COLUMBUS,OH,43232,39.9407505,-82.8538808
2371,SHORE BLVD E,G,COLUMBUS,OH,43232,39.9263531,-82.873747
2806,BEAL DR,,COLUMBUS,OH,43232,39.9217179,-82.8437509
3704,KIDRON CT,,COLUMBUS,OH,43232,39.9284836,-82.8947387
3768,KIMBERLY PKWY N,,COLUMBUS,OH,43232,39.9221798,-82.8955847
1984,FOUNTAINVIEW CT,A,COLUMBUS,OH,43232,39.9393134,-82.8348955
6199,MCNAUGHTEN CT,,COLUMBUS,OH,43232,39.9537879,-82.8374107
5716,HIBERNIA DR,A,COLUMBUS,OH,43232,39.9532316,-82.8491041
3702,KIDRON CT,,COLUMBUS,OH,43232,39.9285549,-82.8947391
2120,PINE GROVE LN,,COLUMBUS,OH,43232,39.9352572,-82.8605382
5993,LAKE CLUB SQ,,COLUMBUS,OH,43232,39.9378173,-82.8337025
5226,LINDORA DR,,COLUMBUS,OH,43232,39.9232306,-82.8511353
3063,QUINBY DR,,COLUMBUS,OH,43232,39.9170372,-82.8428615
2995,ARGONNE CT,,COLUMBUS,OH,43232,39.9175027,-82.849223
3796,ZEPHYR PL,,COLUMBUS,OH,43232,39.9255978,-82.891568
2222,NEW VILLAGE RD,,COLUMBUS,OH,43232,39.9265278,-82.9023616
5532,WORCESTER DR,,COLUMBUS,OH,43232,39.9358016,-82.8456692
4578,ISINGTON CT,D,COLUMBUS,OH,43232,39.9174522,-82.8741764
3468,COURTRIGHT LN,,COLUMBUS,OH,43232,39.9258477,-82.8996862
1585,CINDY CT,,COLUMBUS,OH,43232,39.9468641,-82.8408757
3916,RIVERCREEK BAY WAY,,COLUMBUS,OH,43232,39.9247841,-82.8927673
6056,CHANNINGWAY BLVD,,COLUMBUS,OH,43232,39.938797,-82.8316428
2510,KIMBERLY PKWY E,UNIT 201,COLUMBUS,OH,43232,39.9223704,-82.884494
1620,LONSDALE RD,UNIT 23,COLUMBUS,OH,43232,39.9447456,-82.8483793
5846,CHATFORD DR,,COLUMBUS,OH,43232,39.9341108,-82.8367836
5081,CARBONDALE DR,,COLUMBUS,OH,43232,39.9262607,-82.8562164
5715,HIBERNIA DR,,COLUMBUS,OH,43232,39.952897,-82.8478536
1962,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9377724,-82.8463728
1874,RIVERDALE RD,,COLUMBUS,OH,43232,39.9385789,-82.8566371
3104,REYNARD RD,,COLUMBUS,OH,43232,39.9142004,-82.8513887
1929,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9387522,-82.846857
5662,SARANAC DR,,COLUMBUS,OH,43232,39.941543,-82.8430786
5536,DUNFIELD LN,4,COLUMBUS,OH,43232,39.945255,-82.8474603
5159,HOLBROOK DR,,COLUMBUS,OH,43232,39.9219998,-82.8532791
4966,MYERS RD,,COLUMBUS,OH,43232,39.936755,-82.8609767
2193,MUIRWOOD DR,,COLUMBUS,OH,43232,39.9274135,-82.8888207
3718,SOFT WIND DR,,COLUMBUS,OH,43232,39.9280907,-82.8932032
1834,NOE-BIXBY RD,,COLUMBUS,OH,43232,39.939203,-82.8608247
3161,KINGS REALM AVE,,COLUMBUS,OH,43232,39.9155959,-82.8408591
1380,YORKLAND RD,UNIT A,COLUMBUS,OH,43232,39.9502839,-82.8421208
5597,AUTUMN CHASE DR,,COLUMBUS,OH,43232,39.941886,-82.8449919
5347,CHAUMONTE AVE,,COLUMBUS,OH,43232,39.9174156,-82.8466486
2870,WOOLWICH CT,106,COLUMBUS,OH,43232,39.9169883,-82.8744068
3651,LARKWELL WAY,,COLUMBUS,OH,43232,39.9100338,-82.9009757
1305,YORKLAND RD,UNIT,COLUMBUS,OH,43232,39.9518412,-82.8406052
3177,WEBSTER DR,,COLUMBUS,OH,43232,39.9154624,-82.9106673
2145,COURTRIGHT RD,,COLUMBUS,OH,43232,39.9283574,-82.8988407
5135,CARBONDALE DR,,COLUMBUS,OH,43232,39.9265518,-82.8549424
1913,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9389337,-82.8468523
2063,WORCESTER CT,,COLUMBUS,OH,43232,39.9358784,-82.8444379
5579,AUTUMN CHASE DR,A,COLUMBUS,OH,43232,39.9418274,-82.8454793
1768,WOODCREST RD,,COLUMBUS,OH,43232,39.9407179,-82.8546509
2029,BAIRSFORD DR,2E,COLUMBUS,OH,43232,39.9362675,-82.8466982
3206,WINTER LANE PARK,,COLUMBUS,OH,43232,39.9131865,-82.8479856
1445,ORCHARD PARK DR,,COLUMBUS,OH,43232,39.9499099,-82.8442601
6121,E LIVINGSTON AVE,,COLUMBUS,OH,43232,39.9418093,-82.8316104
6141,GIOFFRE WOODS LN,,COLUMBUS,OH,43232,39.9472976,-82.8355314
5611,HIBERNIA DR,A,COLUMBUS,OH,43232,39.9518565,-82.8512262
4609,REFUGEE RD,2L,COLUMBUS,OH,43232,39.9135521,-82.8733373
700,LITTLE BROOK WAY,,COLUMBUS,OH,43232,39.9445072,-82.8413743
3770,WESTPOINT DR,UNIT 6,COLUMBUS,OH,43232,39.9191536,-82.8949396
6029,LAKE CLUB CT,,COLUMBUS,OH,43232,39.9420342,-82.8431238
2880,SHILLING DR,,COLUMBUS,OH,43232,39.9133475,-82.9072727
3447,OAKCREST RD,,COLUMBUS,OH,43232,39.924209,-82.9004941
864,LITTLE BROOK WAY,,COLUMBUS,OH,43232,39.9445072,-82.8413743
2598,CHAPPEL CHASE,,COLUMBUS,OH,43232,39.9255627,-82.8413632
346,CHANTRY DR,,COLUMBUS,OH,43232,39.9239132,-82.840289
4601,REFUGEE RD,1J,COLUMBUS,OH,43232,39.9137795,-82.8739058
3281,YOZURI DR,,COLUMBUS,OH,43232,39.9117455,-82.8430946
3710,KIMBERLY PKWY N,,COLUMBUS,OH,43232,39.9218661,-82.8961158
2889,SHILLING DR,,COLUMBUS,OH,43232,39.9134619,-82.9083179
2865,CITIZENS PL,D,COLUMBUS,OH,43232,39.9166688,-82.8767746
4649,COLERIDGE CT,B,COLUMBUS,OH,43232,39.9161001,-82.872519
2148,SUNSHINE PL,,COLUMBUS,OH,43232,39.9281097,-82.8899549
2405,KIMBERLY WOODS DR,,COLUMBUS,OH,43232,39.9244913,-82.888899
4987,OLDE COVENTRY RD W,,COLUMBUS,OH,43232,39.9371682,-82.8605628
2080,SEAFORTH PL,,COLUMBUS,OH,43232,39.928851,-82.9084974
2087,LAKE CLUB TER,C,COLUMBUS,OH,43232,39.9371669,-82.8340583
3725,BIRCHTREE LN,,COLUMBUS,OH,43232,39.919525,-82.8978965
3818,LAMARQUE CT,,COLUMBUS,OH,43232,39.9207914,-82.8947734
3714,KIMBERLY WEST DR,,COLUMBUS,OH,43232,39.9193364,-82.8963981
6251,MCNAUGHTEN CT,,COLUMBUS,OH,43232,39.9537879,-82.8374107
2981,BROMFIELD CT,,COLUMBUS,OH,43232,39.9256858,-82.9136588
1645,MCNAUGHTEN RD,,COLUMBUS,OH,43232,39.9455362,-82.8396566
1633,MCNAUGHTEN RD,A,COLUMBUS,OH,43232,39.9457064,-82.8396467
3259,EDINWICK WAY,,COLUMBUS,OH,43232,39.9144875,-82.838405
2693,MELLOWBROOK ST,,COLUMBUS,OH,43232,39.9240739,-82.8466606
3062,ROTUNDA CT S,,COLUMBUS,OH,43232,39.9259875,-82.9111834
2567,DENMARK RD,,COLUMBUS,OH,43232,39.9262785,-82.8518139
5609,AUTUMN CHASE DR,B,COLUMBUS,OH,43232,39.9423581,-82.8450014
2589,SILVER OAK DR,,COLUMBUS,OH,43232,39.9264398,-82.8408968
5810,CHATFORD DR,F,COLUMBUS,OH,43232,39.9339502,-82.8377698
5500,REFUGEE RD,,COLUMBUS,OH,43232,39.9212769,-82.8469911
2582,SILVER OAK DR,,COLUMBUS,OH,43232,39.9264333,-82.8402978
5572,CHATFORD DR,,COLUMBUS,OH,43232,39.9348209,-82.8442322
1768,SUNAPPLE WAY,,COLUMBUS,OH,43232,39.944359,-82.8432744
3801,PETZINGER RD,,COLUMBUS,OH,43232,39.9264757,-82.8917305
5120,JAMESON DR,,COLUMBUS,OH,43232,39.9286284,-82.8554593
2606,SILVER OAK DR,,COLUMBUS,OH,43232,39.9260874,-82.8402925
2524,BURGANDY LN,,COLUMBUS,OH,43232,39.9217065,-82.8913632
2859,CITIZENS PL,B,COLUMBUS,OH,43232,39.9168077,-82.8769151
5809,HALLRIDGE CIR,,COLUMBUS,OH,43232,39.9474102,-82.8428009
2725,RAPHAEL DR,,COLUMBUS,OH,43232,39.9234466,-82.8449575
3219,ELIM MANOR CT,,COLUMBUS,OH,43232,39.9236568,-82.9091118
1645,HALLWORTH CT,,COLUMBUS,OH,43232,39.9454737,-82.8403767
2301,S HAMILTON RD,,COLUMBUS,OH,43232,39.9276264,-82.8808205
5212,REFUGEE RD,,COLUMBUS,OH,43232,39.9214407,-82.8511406
6030,LEAFRIDGE LN,,COLUMBUS,OH,43232,39.9211387,-82.8371165
1783,CHANNINGWAY CT W,,COLUMBUS,OH,43232,39.9420442,-82.8406452
2142,GAYLORD PL,,COLUMBUS,OH,43232,39.9274176,-82.9078258
2227,CARDSTON DR,,COLUMBUS,OH,43232,39.9265741,-82.9008465
1779,CHANNINGWAY CT W,,COLUMBUS,OH,43232,39.9421048,-82.8405849
5042,HOLBROOK DR,,COLUMBUS,OH,43232,39.9230061,-82.8563861
1945,WOODCREST RD,,COLUMBUS,OH,43232,39.9370041,-82.8590436
5341,CHAUMONTE AVE,,COLUMBUS,OH,43232,39.9174719,-82.8468392
5303,E LIVINGSTON AVE,,COLUMBUS,OH,43232,39.9430636,-82.8533184
2487,NASSAU DR,,COLUMBUS,OH,43232,39.9220432,-82.8938227
2268,PETZINGER CT,,COLUMBUS,OH,43232,39.9262639,-82.8959197
1547,NOE-BIXBY RD,,COLUMBUS,OH,43232,39.9457355,-82.8539454
5083,CEDAR DR,L,COLUMBUS,OH,43232,39.935847,-82.85791
1757,CHANNINGWAY CT W,,COLUMBUS,OH,43232,39.9424175,-82.8406685
2221,MUIRWOOD DR,,COLUMBUS,OH,43232,39.9271825,-82.8889335
5118,HOLBROOK DR,,COLUMBUS,OH,43232,39.9225294,-82.8542622
2529,FRANKSWAY ST,,COLUMBUS,OH,43232,39.9231072,-82.8818475
2307,MUIRWOOD DR,,COLUMBUS,OH,43232,39.9254511,-82.8890287
2205,SEVILLE AVE,,COLUMBUS,OH,43232,39.9281885,-82.8868889
2194,SEVILLE AVE,,COLUMBUS,OH,43232,39.9282288,-82.88634
3036,STONEBLUFF DR,,COLUMBUS,OH,43232,39.9115706,-82.9027286
5720,HIBERNIA DR,,COLUMBUS,OH,43232,39.9531891,-82.849225
5202,CEDAR DR,B,COLUMBUS,OH,43232,39.9358011,-82.8544744
636,CHANTRY DR,,COLUMBUS,OH,43232,39.9239132,-82.840289
5637,HIBERNIA DR,B,COLUMBUS,OH,43232,39.9518893,-82.8509666
2146,EASTHAVEN DR,,COLUMBUS,OH,43232,39.9268702,-82.9144048
5788,HALLRIDGE CIR,,COLUMBUS,OH,43232,39.9481439,-82.8435
1719,LONSDALE RD,B,COLUMBUS,OH,43232,39.9424585,-82.8506133
608,CHANTRY DR,,COLUMBUS,OH,43232,39.9239132,-82.840289
2114,GAYLORD PL,,COLUMBUS,OH,43232,39.9281651,-82.9075699
22,LITTLE BROOK WAY,,COLUMBUS,OH,43232,39.9445072,-82.8413743
5480,CHATFORD SQ,,COLUMBUS,OH,43232,39.9358162,-82.8469387
2005,NOE-BIXBY RD,,COLUMBUS,OH,43232,39.9365612,-82.8632402
2778,TENNYSON BLVD,D,COLUMBUS,OH,43232,39.9188731,-82.8740626
1692,WOODCREST RD,,COLUMBUS,OH,43232,39.9427258,-82.8533559
2472,FOREST GREEN CT,,COLUMBUS,OH,43232,39.9222061,-82.9041997
3656,RIVERDALE SQ,,COLUMBUS,OH,43232,39.9292828,-82.8990842
2626,CARBONDALE PL,,COLUMBUS,OH,43232,39.923508,-82.8592624
2847,CITIZENS PL,G,COLUMBUS,OH,43232,39.9170867,-82.8779999
5570,AUTUMN CHASE DR,A,COLUMBUS,OH,43232,39.9425537,-82.8458497
5079,CEDAR DR,F,COLUMBUS,OH,43232,39.9357043,-82.8577892
1954,OLDE COVENTRY RD E,,COLUMBUS,OH,43232,39.9367447,-82.8593658
5453,LONSDALE PL N,UNIT C,COLUMBUS,OH,43232,39.9421223,-82.8487347
5350,YORKSHIRE VILLAGE LN,,COLUMBUS,OH,43232,39.9452683,-82.852511
6405,MCNAUGHTEN CT,,COLUMBUS,OH,43232,39.9537879,-82.8374107
2865,CITIZENS PL,G,COLUMBUS,OH,43232,39.9166567,-82.8768231
2592,S HAMILTON RD,,COLUMBUS,OH,43232,39.9246058,-82.8777019
5699,TEMPLAR ST,,COLUMBUS,OH,43232,39.9137561,-82.8430627
5846,CHATFORD DR,B,COLUMBUS,OH,43232,39.9341375,-82.8367831
3200,ELIM MANOR CT,211,COLUMBUS,OH,43232,39.9233032,-82.9085292
1548,BANDERA CT,,COLUMBUS,OH,43232,39.9465096,-82.8476433
4483,REFUGEE RD,,COLUMBUS,OH,43232,39.9151845,-82.8775973
5884,CHATFORD DR,F,COLUMBUS,OH,43232,39.9341473,-82.8353167
388,CHANTRY DR,,COLUMBUS,OH,43232,39.9239132,-82.840289
2447,SHORE BLVD E,E,COLUMBUS,OH,43232,39.9247906,-82.8743181
5712,HIBERNIA DR,B,COLUMBUS,OH,43232,39.9532374,-82.8490152
2168,BALFORD SQ E,,COLUMBUS,OH,43232,39.927507,-82.9033942
3753,EMRICK CT,,COLUMBUS,OH,43232,39.9198834,-82.8953922
5908,CHATFORD DR,C,COLUMBUS,OH,43232,39.9340986,-82.8342443
2168,GLENBROOK DR,,COLUMBUS,OH,43232,39.9273046,-82.9055609
1310,YORKLAND RD,,COLUMBUS,OH,43232,39.9509101,-82.8400113
2510,KIMBERLY PKWY E,202,COLUMBUS,OH,43232,39.9225143,-82.884635
2800,MAYWOOD RD,,COLUMBUS,OH,43232,39.9199405,-82.8588483
1729,SUNAPPLE WAY,,COLUMBUS,OH,43232,39.9451929,-82.8434747
5979,LITTLE BROOK WAY,,COLUMBUS,OH,43232,39.9441963,-82.8399021
5787,MOUZON DR,,COLUMBUS,OH,43232,39.909041,-82.8404151
2908,BLUE MOON DR,,COLUMBUS,OH,43232,39.9209422,-82.8395899
3804,ZEPHYR PL,,COLUMBUS,OH,43232,39.9256028,-82.891312
1719,LONSDALE RD,C,COLUMBUS,OH,43232,39.9424491,-82.8505808
5362,YORKSHIRE VILLAGE LN,,COLUMBUS,OH,43232,39.9452932,-82.852224
3833,CHARBONNETT CT,,COLUMBUS,OH,43232,39.9214218,-82.8942529
2371,SHORE BLVD E,A,COLUMBUS,OH,43232,39.9264526,-82.8737336
3210,GALLANT DR,,COLUMBUS,OH,43232,39.9144981,-82.8414887
2091,LAKE CLUB TER,I,COLUMBUS,OH,43232,39.9369687,-82.8342329
5439,ARGO LN,,COLUMBUS,OH,43232,39.9142523,-82.8506945
2779,CITIZENS PL,C,COLUMBUS,OH,43232,39.9185944,-82.8775109
3420,PETZINGER RD,,COLUMBUS,OH,43232,39.9284003,-82.9017688
3994,KIMBERLY PKWY N,,COLUMBUS,OH,43232,39.924702,-82.890347
6753,MCNAUGHTEN CT,,COLUMBUS,OH,43232,39.9537879,-82.8374107
2510,KIMBERLY PKWY E,UNIT 109,COLUMBUS,OH,43232,39.9227573,-82.8844376
2090,S HAMILTON RD,,COLUMBUS,OH,43232,39.9318657,-82.8773091
5632,HIBERNIA DR,A,COLUMBUS,OH,43232,39.9527983,-82.8507695
5758,HIBERNIA DR,B,COLUMBUS,OH,43232,39.9537816,-82.8489486
6131,GIOFFRE WOODS LN,,COLUMBUS,OH,43232,39.9473194,-82.8359211
3848,MAUMEE BAY WAY,,COLUMBUS,OH,43232,39.9237701,-82.8930967
3186,WEBSTER DR,,COLUMBUS,OH,43232,39.9155859,-82.9112543
3100,THORNDYKE ST,,COLUMBUS,OH,43232,39.9156279,-82.8457816
5682,GREENPINE ST,,COLUMBUS,OH,43232,39.9258253,-82.8388471
1768,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9422113,-82.8435777
5147,LINDORA DR,,COLUMBUS,OH,43232,39.9228221,-82.8536933
5530,LABRADOR LN,,COLUMBUS,OH,43232,39.9134773,-82.8510005
1811,BAIRSFORD DR,2E,COLUMBUS,OH,43232,39.9411549,-82.8452063
5066,LINDORA DR,,COLUMBUS,OH,43232,39.9238121,-82.8558554
2925,S HAMILTON RD,,COLUMBUS,OH,43232,39.9145267,-82.8811785
2870,WOOLWICH CT,114,COLUMBUS,OH,43232,39.9172495,-82.8743807
5600,BIRKDALE CT,,COLUMBUS,OH,43232,39.9389478,-82.8443425
1879,FOUNTAINVIEW CT,H,COLUMBUS,OH,43232,39.9409712,-82.8352491
2158,KINGSHAVEN PL,,COLUMBUS,OH,43232,39.9272348,-82.9067015
1309,MANOR DR,,COLUMBUS,OH,43232,39.950956,-82.8336301
2709,GLENBRIAR ST,,COLUMBUS,OH,43232,39.9234465,-82.8487083
5876,CHATFORD DR,D,COLUMBUS,OH,43232,39.9341641,-82.8357522
1584,LONSDALE RD,,COLUMBUS,OH,43232,39.9453205,-82.8492995
2961,THORNELL WAY,,COLUMBUS,OH,43232,39.9183825,-82.8471605
3499,OAKCREST RD,,COLUMBUS,OH,43232,39.9244039,-82.8991463
1471,WOODSPATH LN,,COLUMBUS,OH,43232,39.9486485,-82.8345679
5405,PALADIM RD,,COLUMBUS,OH,43232,39.9178744,-82.8486012
3895,PETZINGER RD,,COLUMBUS,OH,43232,39.9250784,-82.8905018
1754,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9426287,-82.8435441
2451,SHORE BLVD E,D,COLUMBUS,OH,43232,39.9248095,-82.8746494
3003,EASTHAVEN CT S,,COLUMBUS,OH,43232,39.9267955,-82.9130066
1988,FOUNTAINVIEW CT,G,COLUMBUS,OH,43232,39.9391467,-82.8350697
5940,SHANA DR,,COLUMBUS,OH,43232,39.9457053,-82.836237
5880,YORKLAND CT,UNIT O,COLUMBUS,OH,43232,39.9525437,-82.8405282
3332,TRADAN DR,,COLUMBUS,OH,43232,39.9145045,-82.9072061
3837,BUCKMAN ST,,COLUMBUS,OH,43232,39.9144988,-82.8958577
5410,YORKSHIRE TERRACE DR,F,COLUMBUS,OH,43232,39.9452092,-82.8507583
2128,SEAFORTH PL,,COLUMBUS,OH,43232,39.9277249,-82.9086406
2475,SHORE BLVD E,,COLUMBUS,OH,43232,39.9243122,-82.8739575
3723,SOFT WIND DR,,COLUMBUS,OH,43232,39.9275709,-82.8934641
3790,SOFT WIND DR,,COLUMBUS,OH,43232,39.9281052,-82.8918345
2730,MELLOWBROOK ST,,COLUMBUS,OH,43232,39.9233083,-82.8461314
3717,FRANCINE CT,,COLUMBUS,OH,43232,39.9195593,-82.8962389
5681,CHANTRY DR,,COLUMBUS,OH,43232,39.9243361,-82.8393914
1902,WALNUT HILL PARK DR,,COLUMBUS,OH,43232,39.9396871,-82.8402878
3099,STONEBLUFF DR,,COLUMBUS,OH,43232,39.910061,-82.9032341
2115,COURTRIGHT RD,,COLUMBUS,OH,43232,39.9291796,-82.8987675
5672,DASHSHUND CT,,COLUMBUS,OH,43232,39.9130619,-82.8494405
1779,WOODCREST RD,,COLUMBUS,OH,43232,39.9406921,-82.8559418
5611,HIBERNIA DR,C,COLUMBUS,OH,43232,39.9517417,-82.8511193
2700,WINCHESTER PIKE,,COLUMBUS,OH,43232,39.9182515,-82.9159112
2903,BLUE MOON DR,,COLUMBUS,OH,43232,39.9210531,-82.8401431
5621,OAKMONT DR,,COLUMBUS,OH,43232,39.9375259,-82.8433726
3028,QUINBY DR,,COLUMBUS,OH,43232,39.9177171,-82.8422445
3455,WINCHESTER BEND DR,,COLUMBUS,OH,43232,39.9025624,-82.8914105
1310,MANOR DR,,COLUMBUS,OH,43232,39.9507849,-82.8329979
1813,BAIRSFORD DR,2H,COLUMBUS,OH,43232,39.9409743,-82.8455399
3749,BIRCHTREE LN,,COLUMBUS,OH,43232,39.9193303,-82.8970525
3541,ARIEL DR,,COLUMBUS,OH,43232,39.9238011,-82.8983812
2519,COURTRIGHT RD,,COLUMBUS,OH,43232,39.9213479,-82.8978619
5982,LAKE CLUB SQ,E,COLUMBUS,OH,43232,39.9383138,-82.833777
1778,LONSDALE PL E,UNIT A,COLUMBUS,OH,43232,39.9415379,-82.8481354
5474,CHATFORD SQ,,COLUMBUS,OH,43232,39.9359151,-82.8469637
4636,CHANNING TER,,COLUMBUS,OH,43232,39.9155187,-82.8723412
5675,E LIVINGSTON AVE,,COLUMBUS,OH,43232,39.9424472,-82.8427157
2016,ZETTLER RD,,COLUMBUS,OH,43232,39.9308455,-82.9098321
3688,NOAM CT,,COLUMBUS,OH,43232,39.9228318,-82.8980407
2738,TENNYSON BLVD,,COLUMBUS,OH,43232,39.9196433,-82.8748387
486,LITTLE BROOK WAY,,COLUMBUS,OH,43232,39.9445072,-82.8413743
1272,STEVENLANE BLVD,,COLUMBUS,OH,43232,39.9521821,-82.8422315
2139,PINE GROVE LN,,COLUMBUS,OH,43232,39.9355847,-82.8611568
5554,CHATFORD DR,,COLUMBUS,OH,43232,39.9350094,-82.8447888
4844,CRYODON BLVD N,,COLUMBUS,OH,43232,39.9211899,-82.8622988
4095,JENERA PL,,COLUMBUS,OH,43232,39.9263369,-82.88731
3261,WINTER LANE PARK,,COLUMBUS,OH,43232,39.9125144,-82.8481665
2209,WABASH CT W,APT 214,COLUMBUS,OH,43232,39.9255915,-82.9082768
3525,PETZINGER RD,,COLUMBUS,OH,43232,39.9267778,-82.8996773
4667,REFUGEE RD,3C,COLUMBUS,OH,43232,39.9142246,-82.8715475
4673,REFUGEE RD,3D,COLUMBUS,OH,43232,39.9134395,-82.8714051
3229,WEBSTER DR,,COLUMBUS,OH,43232,39.9152365,-82.9098885
1917,OLDE COVENTRY RD E,,COLUMBUS,OH,43232,39.93716,-82.8602933
5159,KORNWAL DR,,COLUMBUS,OH,43232,39.9371892,-82.8559417
2179,NOE-BIXBY RD,,COLUMBUS,OH,43232,39.9323974,-82.8626853
3180,RETRIEVER RD,,COLUMBUS,OH,43232,39.9124456,-82.8499045
2984,BROMFIELD CT,,COLUMBUS,OH,43232,39.9262185,-82.9131351
6128,GIOFFRE WOODS LN,,COLUMBUS,OH,43232,39.9478326,-82.835957
6018,RADEKIN RD,,COLUMBUS,OH,43232,39.9440313,-82.8340997
2132,MUIRWOOD DR,,COLUMBUS,OH,43232,39.9280605,-82.8882395
5879,SHANA DR,,COLUMBUS,OH,43232,39.9456234,-82.8379736
1891,FLEMING RD,,COLUMBUS,OH,43232,39.9385944,-82.853317
2739,S HAMILTON RD,,COLUMBUS,OH,43232,39.9189792,-82.8823718
2239,COURTSIDE DR,B,COLUMBUS,OH,43232,39.9269918,-82.8957273
5033,REFUGEE RD,,COLUMBUS,OH,43232,39.9212217,-82.8563948
5666,SARANAC DR,,COLUMBUS,OH,43232,39.9415707,-82.8429789
5596,HIBERNIA DR,B,COLUMBUS,OH,43232,39.953057,-82.8510148
560,CHANTRY DR,,COLUMBUS,OH,43232,39.9239132,-82.840289
2008,ZETTLER RD,,COLUMBUS,OH,43232,39.930412,-82.9119227
5683,EARNINGS DR,,COLUMBUS,OH,43232,39.9126638,-82.8435681
2860,CITIZENS PL,F,COLUMBUS,OH,43232,39.9169612,-82.8762082
2795,BERWICK SQ,,COLUMBUS,OH,43232,39.9142495,-82.9106093
1817,CHANNINGWAY CT W,,COLUMBUS,OH,43232,39.9415002,-82.8407888
1819,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9405857,-82.8458772
1754,LONSDALE PL E,UNIT A,COLUMBUS,OH,43232,39.9419939,-82.8480236
4567,MANDEVILLE CT,B,COLUMBUS,OH,43232,39.9157191,-82.874328
5786,GLASTON PL,,COLUMBUS,OH,43232,39.9495629,-82.8418528
3306,BEAGLE BLVD,,COLUMBUS,OH,43232,39.9101808,-82.8499038
5661,WORCESTER DR,,COLUMBUS,OH,43232,39.9374419,-82.8420385
2494,BENIE CT,,COLUMBUS,OH,43232,39.9223461,-82.8968556
2748,CITIZENS PL,A,COLUMBUS,OH,43232,39.9192231,-82.8760388
4632,CHANNING TER,B,COLUMBUS,OH,43232,39.9155674,-82.8724561
3773,SOLDIER ST,,COLUMBUS,OH,43232,39.9153474,-82.8972702
1938,FOUNTAINVIEW CT,,COLUMBUS,OH,43232,39.9401228,-82.8338955
2450,BURGANDY LN,,COLUMBUS,OH,43232,39.9228553,-82.8925571
1811,BAIRSFORD DR,2G,COLUMBUS,OH,43232,39.9412066,-82.8452701
2645,MAYWOOD RD,,COLUMBUS,OH,43232,39.9234077,-82.8588448
5424,ADDERLEY AVE,,COLUMBUS,OH,43232,39.9197979,-82.8450855
3274,MERIDIAN RD,,COLUMBUS,OH,43232,39.9263404,-82.9054383
5604,DEFOREST DR,,COLUMBUS,OH,43232,39.9080635,-82.8510837
3385,BRUCETON AVE,,COLUMBUS,OH,43232,39.9235477,-82.9020092
4632,CHANNING TER,C,COLUMBUS,OH,43232,39.9155652,-82.8724084
3561,DELPORT WAY,,COLUMBUS,OH,43232,39.9088893,-82.9000815
4261,EASTLAND SQUARE DR,,COLUMBUS,OH,43232,39.9126175,-82.8827703
2911,AMBER CT,,COLUMBUS,OH,43232,39.9258688,-82.9152285
1864,WOODCREST RD,,COLUMBUS,OH,43232,39.9387098,-82.8578289
2796,CITIZENS PL,E,COLUMBUS,OH,43232,39.9182916,-82.8770009
1567,CABORA LN,,COLUMBUS,OH,43232,39.9458744,-82.8471207
5167,CEDAR DR,F,COLUMBUS,OH,43232,39.9358201,-82.8552663
1912,BAIRSFORD DR,,COLUMBUS,OH,43232,39.9388729,-82.8462896
3047,QUINBY DR,,COLUMBUS,OH,43232,39.9173009,-82.8428164
2771,MILLVALE ST,,COLUMBUS,OH,43232,39.9224963,-82.8460562
2485,SHORE BLVD E,,COLUMBUS,OH,43232,39.9242758,-82.874088
4665,REFUGEE RD,3G,COLUMBUS,OH,43232,39.9144847,-82.8715258
2935,ARROWHEAD CT,,COLUMBUS,OH,43232,39.9279329,-82.9152269
3018,STONEBLUFF DR,,COLUMBUS,OH,43232,39.9120039,-82.9026973
3222,BONUS DR,,COLUMBUS,OH,43232,39.9125326,-82.8424954
2268,GLENBROOK DR,,COLUMBUS,OH,43232,39.9251969,-82.9058201
5166,PARR PL,,COLUMBUS,OH,43232,39.9394644,-82.8561139
6008,LAKE CLUB CT,,COLUMBUS,OH,43232,39.9394024,-82.8333321
5387,ADDERLEY AVE,,COLUMBUS,OH,43232,39.9189388,-82.8459512
1829,MISTY WAY,,COLUMBUS,OH,43232,39.9434014,-82.8393216
6209,MCNAUGHTEN CT,,COLUMBUS,OH,43232,39.9537879,-82.8374107
4536,LAKE SIDE S,G,COLUMBUS,OH,43232,39.9240717,-82.8751799
2100,CLOVERLEAF ST E,,COLUMBUS,OH,43232,39.9324965,-82.8724067
3253,KADY LN,,COLUMBUS,OH,43232,39.9115158,-82.8440677
5224,MAPLERIDGE DR,,COLUMBUS,OH,43232,39.9367669,-82.8539604
