number,street,unit,city,region,postcode,district,latitude,longitude
2096,MARTELL DR,,Columbus,OH,43229,FRA,40.0901241,-82.9609391
2085,SPRUCEFIELD RD,,Columbus,OH,43229,FRA,40.0927208,-82.9612264
6263,SWEETWATER CT,,Columbus,OH,43229,FRA,40.0966812,-82.9614692
2039,JEWETT RD,CATV,Columbus,OH,43229,FRA,40.0971811,-82.9616387
2066,CARDINGTON AVE,,Columbus,OH,43229,FRA,40.100491,-82.9609254
1318,FAHLANDER DR N,,Columbus,OH,43229,FRA,40.0717333,-82.9829127
6072,NEWBURY CT,,Columbus,OH,43229,FRA,40.0902194,-82.9833773
1276,OAKFIELD DR N,,Columbus,OH,43229,FRA,40.0926869,-82.9827798
6585,BOSWORTH SQ W,,Columbus,OH,43229,FRA,40.1010778,-82.9829562
6373,FAIRCREST RD,,Columbus,OH,43229,FRA,40.097508,-82.9751855
6884,SHARON CT,,Columbus,OH,43229,FRA,40.107419,-82.975518
6968,SPRINGHOUSE LN,,Columbus,OH,43229,FRA,40.1079247,-82.9750868
4594,NORTHTOWNE BLVD,115,Columbus,OH,43229,FRA,40.0622514,-82.9607602
5318,LEMONWOOD ST,,Columbus,OH,43229,FRA,40.0775571,-82.9606551
2076,BRIDLINGTON LN,E,Columbus,OH,43229,FRA,40.0846393,-82.9616666
2095,SPRUCEFIELD RD,,Columbus,OH,43229,FRA,40.092811,-82.9610347
4878,NORTHTOWNE BLVD,,Columbus,OH,43229,FRA,40.0685483,-82.9605095
6336,STONEBRIDGE ST,,Columbus,OH,43229,FRA,40.0983226,-82.9601782
4797,EVANSWOOD DR,,Columbus,OH,43229,FRA,40.0643777,-82.995141
875,SWEETING AVE,,Columbus,OH,43229,FRA,40.0746297,-82.9953571
879,E DUBLIN-GRANVILLE RD,H1,Columbus,OH,43229,FRA,40.0861127,-82.9954324
887,E DUBLIN-GRANVILLE RD,E1,Columbus,OH,43229,FRA,40.0867696,-82.9948595
4805,JENNIE WREN CT S,UNIT D,Columbus,OH,43229,FRA,40.0653014,-82.9743585
6356,FAIRCREST RD,,Columbus,OH,43229,FRA,40.0971889,-82.9746614
1564,CALGARY DR,,Columbus,OH,43229,FRA,40.1013134,-82.9743108
5495,AQUA ST,,Columbus,OH,43229,FRA,40.0812921,-82.9588002
2148,YORKHULL LN,,Columbus,OH,43229,FRA,40.0849372,-82.9596385
2227,WEBSTER CANYON CT,A,Columbus,OH,43229,FRA,40.0892455,-82.9594874
2226,WEBSTER CANYON CT,A,Columbus,OH,43229,FRA,40.0897021,-82.959463
2143,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0916064,-82.9592366
2102,BROOKHURST AVE,,Columbus,OH,43229,FRA,40.1033458,-82.9596009
4800,EVANSWOOD DR,,Columbus,OH,43229,FRA,40.0640231,-82.9939737
923,NORTH MEADOWS CT,C,Columbus,OH,43229,FRA,40.0844458,-82.9935041
951,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0874654,-82.9936773
839,BUSCH CT,,Columbus,OH,43229,FRA,40.0962728,-82.994688
4660,MCFADDEN RD,,Columbus,OH,43229,FRA,40.0616256,-82.9816491
4744,VALLEY FORGE DR,,Columbus,OH,43229,FRA,40.0633737,-82.9824508
1347,THURELL RD,,Columbus,OH,43229,FRA,40.0685957,-82.9822405
1349,BOXWOOD DR,,Columbus,OH,43229,FRA,40.0738401,-82.9819232
1321,YELLOWWOOD DR,,Columbus,OH,43229,FRA,40.0773906,-82.9823231
5738,SANDALWOOD BLVD,,Columbus,OH,43229,FRA,40.0834644,-82.9825619
6046,TELFORD DR,,Columbus,OH,43229,FRA,40.0899137,-82.9822816
6143,OAKFIELD DR E,,Columbus,OH,43229,FRA,40.091941,-82.9826102
6212,AMBLESIDE DR,D,Columbus,OH,43229,FRA,40.0935918,-82.982159
1281,KILDALE CT,,Columbus,OH,43229,FRA,40.0972134,-82.9821429
1705,GRANITEWAY LN,,Columbus,OH,43229,FRA,40.063019,-82.9731272
1700,SLATEBROOK LN,,Columbus,OH,43229,FRA,40.0642588,-82.9732402
2140,HANBY SQ N,,Columbus,OH,43229,FRA,40.0953515,-82.9590255
2137,WILLOWICK DR,,Columbus,OH,43229,FRA,40.1005244,-82.9592074
4612,NORTHTOWNE BLVD,F,Columbus,OH,43229,FRA,40.0629308,-82.9585282
5415,IVYWOOD LN,,Columbus,OH,43229,FRA,40.0799757,-82.9577838
2290,MORSE RD,,Columbus,OH,43229,FRA,40.0607453,-82.9580856
2286,NORTHTOWNE PL,,Columbus,OH,43229,FRA,40.0645158,-82.9576544
2256,CANYON TREE DR,,Columbus,OH,43229,FRA,40.089991,-82.9581572
956,LINCOLN AVE N,,Columbus,OH,43229,FRA,40.075677,-82.9930633
5548,NORTH MEADOWS BLVD,,Columbus,OH,43229,FRA,40.0793928,-82.9926645
919,HILLERY RD,,Columbus,OH,43229,FRA,40.0823965,-82.9931576
5805,NORTH MEADOWS BLVD,APT G,Columbus,OH,43229,FRA,40.0847959,-82.9933223
4687,GLENDON RD,,Columbus,OH,43229,FRA,40.062608,-82.9810521
1408,FAHLANDER DR S,,Columbus,OH,43229,FRA,40.0707626,-82.9806406
5293,REDWOOD RD,,Columbus,OH,43229,FRA,40.0747344,-82.9807217
4645,TAMARACK BLVD,227,Columbus,OH,43229,FRA,40.0626827,-82.9722903
2209,PARKVILLE CT,,Columbus,OH,43229,FRA,40.0842073,-82.958119
2145,GLOUCHESTER AVE,,Columbus,OH,43229,FRA,40.1065322,-82.9584186
4870,MANITOBA RD,,Columbus,OH,43229,FRA,40.068445,-82.956743
2271,MAPLEWOOD DR,,Columbus,OH,43229,FRA,40.0737026,-82.9572421
5523,PARKVILLE ST,,Columbus,OH,43229,FRA,40.0820627,-82.9576081
2212,DEEWOOD DR,,Columbus,OH,43229,FRA,40.0968624,-82.9570654
2296,NORTHTOWNE PL,,Columbus,OH,43229,FRA,40.0645351,-82.9573673
2307,MINERVA AVE,,Columbus,OH,43229,FRA,40.0712896,-82.9572655
2271,TEAKWOOD DR,,Columbus,OH,43229,FRA,40.0782386,-82.9569504
5364,IVYWOOD LN,,Columbus,OH,43229,FRA,40.0788937,-82.9572013
5517,PARKVILLE ST,,Columbus,OH,43229,FRA,40.0819473,-82.9576181
5912,SLIPPERY ROCK DR,,Columbus,OH,43229,FRA,40.0896557,-82.9574135
2226,PERKINS CT,,Columbus,OH,43229,FRA,40.0943524,-82.9568932
4779,KINGSHILL DR,APT F,Columbus,OH,43229,FRA,40.0632887,-82.9915582
950,HILLERY RD,,Columbus,OH,43229,FRA,40.0827452,-82.9924953
6213,AMBLESIDE DR,,Columbus,OH,43229,FRA,40.0930154,-82.9816633
5454,BLUE ASH RD,,Columbus,OH,43229,FRA,40.0789439,-82.9722781
1702,DURBRIDGE RD,,Columbus,OH,43229,FRA,40.089102,-82.972514
6671,CONCOURSE LOOP,,Columbus,OH,43229,FRA,40.1041557,-82.9727968
1685,BOND AVE,,Columbus,OH,43229,FRA,40.1074153,-82.9723612
1692,PARKFORD LN,,Columbus,OH,43229,FRA,40.1092886,-82.972493
2346,HALKIRK N,,Columbus,OH,43229,FRA,40.065619,-82.9563742
2352,HALKIRK N,,Columbus,OH,43229,FRA,40.0657074,-82.9562176
2261,BAYFIELD DR,,Columbus,OH,43229,FRA,40.0957842,-82.9562639
2333,EDMONTON RD,,Columbus,OH,43229,FRA,40.0686637,-82.9562696
4975,AVALON AVE,,Columbus,OH,43229,FRA,40.0712567,-82.9565542
2350,PARKGREEN PL,,Columbus,OH,43229,FRA,40.0840788,-82.9565815
5652,GLENGREEN CT,,Columbus,OH,43229,FRA,40.0842678,-82.9559752
2392,PARKGREEN PL,,Columbus,OH,43229,FRA,40.0840189,-82.9557412
5985,SLIPPERY ROCK DR,,Columbus,OH,43229,FRA,40.0913898,-82.9565839
2241,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.09177,-82.9566893
6022,SILVERWOOD ST,,Columbus,OH,43229,FRA,40.092166,-82.9565132
6231,BAYFIELD CT,,Columbus,OH,43229,FRA,40.0965698,-82.9561777
1796,RED ROBIN RD,CATV,Columbus,OH,43229,FRA,40.0651018,-82.9705869
5497,LARKWOOD RD,,Columbus,OH,43229,FRA,40.0800457,-82.9706561
1721,SCHROCK RD,,Columbus,OH,43229,FRA,40.1055542,-82.9709801
1677,BOND AVE,,Columbus,OH,43229,FRA,40.1073369,-82.9713476
2395,BROOKLYN RD,,Columbus,OH,43229,FRA,40.0613189,-82.95553
5359,GRACEWOOD CT,,Columbus,OH,43229,FRA,40.079183,-82.9553951
5387,GRACEWOOD CT,,Columbus,OH,43229,FRA,40.0797233,-82.955421
2360,GREEN APPLE AVE,,Columbus,OH,43229,FRA,40.0772136,-82.9545897
5375,HECKIN CT,,Columbus,OH,43229,FRA,40.0795336,-82.9538162
2370,MORSE RD,,Columbus,OH,43229,FRA,40.0600315,-82.9545619
2369,EDMONTON RD,,Columbus,OH,43229,FRA,40.0686158,-82.9554028
2328,AVENWOOD CT,,Columbus,OH,43229,FRA,40.0783741,-82.9554765
4863,KINGSHILL DR,APT 221,Columbus,OH,43229,FRA,40.065165,-82.9925323
4851,KINGSHILL DR,APT 204,Columbus,OH,43229,FRA,40.0649399,-82.991183
4863,KINGSHILL DR,APT 310,Columbus,OH,43229,FRA,40.065574,-82.9923535
4875,KINGSHILL DR,APT 316,Columbus,OH,43229,FRA,40.0658627,-82.990966
4857,KINGSHILL DR,,Columbus,OH,43229,FRA,40.0648763,-82.9918617
4869,KINGSHILL DR,APT 110,Columbus,OH,43229,FRA,40.0659385,-82.9917086
5496,DARCY RD,,Columbus,OH,43229,FRA,40.0784969,-82.9915897
5672,NORCROSS RD,,Columbus,OH,43229,FRA,40.0821404,-82.9913939
1000,COVINGTON RD,UNIT C,Columbus,OH,43229,FRA,40.0858519,-82.991177
1489,MORSE RD,,Columbus,OH,43229,FRA,40.0592472,-82.9796418
1366,WHITBY SQ N,,Columbus,OH,43229,FRA,40.0925688,-82.9801162
6167,AMBLESIDE DR,,Columbus,OH,43229,FRA,40.0927432,-82.9797564
4630,TAMARACK BLVD,UNIT 1A,Columbus,OH,43229,FRA,40.0622981,-82.9706446
4630,TAMARACK BLVD,UNIT 3I,Columbus,OH,43229,FRA,40.0623089,-82.9702063
5126,RIVERBIRCH DR N,,Columbus,OH,43229,FRA,40.0724433,-82.9702972
1762,STAFFORDSHIRE RD,,Columbus,OH,43229,FRA,40.0975192,-82.9703601
6717,KING CT,,Columbus,OH,43229,FRA,40.1050215,-82.9707507
5602,RAINTREE PL,,Columbus,OH,43229,FRA,40.0837872,-82.9546247
2406,ARBORVIEW DR,,Columbus,OH,43229,FRA,40.0903188,-82.9543208
6160,DOEWOOD ST,,Columbus,OH,43229,FRA,40.0957436,-82.9543713
254,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
5076,KILBOURNE RUN PL,,Columbus,OH,43229,FRA,40.0730504,-82.9534002
2285,LAURELWOOD DR,,Columbus,OH,43229,FRA,40.0938216,-82.9555493
6218,DEEWOOD CT N,,Columbus,OH,43229,FRA,40.096439,-82.9550637
5861,ROCHE DR,37,Columbus,OH,43229,FRA,40.0862771,-82.9915007
6408,BUSCH BLVD,477,Columbus,OH,43229,FRA,40.0962066,-82.9908083
1853,MORSE RD,,Columbus,OH,43229,FRA,40.0596242,-82.9689179
4920,LYLE RD,,Columbus,OH,43229,FRA,40.0682362,-82.9693326
2409,GREEN APPLE AVE,,Columbus,OH,43229,FRA,40.076779,-82.9533643
5406,HECKIN CT,,Columbus,OH,43229,FRA,40.0800361,-82.9534014
5997,CROSSGATE PL,,Columbus,OH,43229,FRA,40.0921003,-82.9533429
6820,PICCADILLY PL,F,Columbus,OH,43229,FRA,40.1091857,-82.9538139
2393,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0918635,-82.9522667
6128,LAURELWOOD CT,,Columbus,OH,43229,FRA,40.0943998,-82.9524139
2414,TAYMOUTH RD,,Columbus,OH,43229,FRA,40.0668318,-82.954385
2400,KILBOURNE AVE,,Columbus,OH,43229,FRA,40.0700951,-82.9545278
2366,PINECREST DR,,Columbus,OH,43229,FRA,40.0889892,-82.9538725
6220,DOEWOOD CT,,Columbus,OH,43229,FRA,40.0966365,-82.9538935
2415,KILBOURNE AVE,,Columbus,OH,43229,FRA,40.069726,-82.9534285
5785,ROCHE DR,,Columbus,OH,43229,FRA,40.084556,-82.9907026
6194,BUSCH BLVD,136,Columbus,OH,43229,FRA,40.0936042,-82.9913296
6300,BUSCH BLVD,205,Columbus,OH,43229,FRA,40.0937076,-82.9911131
6404,BUSCH BLVD,440,Columbus,OH,43229,FRA,40.0963643,-82.9914868
5534,REDWOOD RD,,Columbus,OH,43229,FRA,40.0798484,-82.9787167
5848,THADA LN,,Columbus,OH,43229,FRA,40.0861424,-82.9796075
1399,SEATON CT,,Columbus,OH,43229,FRA,40.08808,-82.9796062
1411,BURNLEY SQ S,,Columbus,OH,43229,FRA,40.0905109,-82.979237
1420,BURNLEY SQ S,,Columbus,OH,43229,FRA,40.0909569,-82.9789041
1389,CLYDESDALE AVE,,Columbus,OH,43229,FRA,40.1018453,-82.9792081
6814,CLEARHURST DR,,Columbus,OH,43229,FRA,40.1080803,-82.969265
1874,DENISE DR,CATV,Columbus,OH,43229,FRA,40.0698818,-82.968165
1764,HILLANDALE AVE,,Columbus,OH,43229,FRA,40.1043283,-82.9686367
5298,BLUE ASH RD,,Columbus,OH,43229,FRA,40.0757732,-82.9725819
1647,PARKGATE RD,,Columbus,OH,43229,FRA,40.0978818,-82.9723463
2327,GREEN APPLE AVE,,Columbus,OH,43229,FRA,40.0768909,-82.9555324
2296,TEAKWOOD DR,,Columbus,OH,43229,FRA,40.0786941,-82.9555635
5570,PARKSHIRE DR,,Columbus,OH,43229,FRA,40.0829685,-82.9554921
5603,RAINTREE PL,,Columbus,OH,43229,FRA,40.0837636,-82.955032
6193,DOEWOOD ST,,Columbus,OH,43229,FRA,40.0958582,-82.9549861
1093,SAGECREST DR,,Columbus,OH,43229,FRA,40.0627099,-82.9895764
1088,SAGECREST DR,,Columbus,OH,43229,FRA,40.0631049,-82.9898631
5810,ROCHE DR,UNIT F,Columbus,OH,43229,FRA,40.0849441,-82.9900343
1045,COVINGTON RD,UNIT D,Columbus,OH,43229,FRA,40.0852052,-82.9898706
5920,ROCHE DR,,Columbus,OH,43229,FRA,40.087458,-82.9899701
6140,BUSCH BLVD,87,Columbus,OH,43229,FRA,40.0928127,-82.9902586
961,ATLANTIC AVE,627,Columbus,OH,43229,FRA,40.0962452,-82.990061
6541,DEVONHILL RD,,Columbus,OH,43229,FRA,40.1005146,-82.9783696
6530,RED FERN PL,,Columbus,OH,43229,FRA,40.1019581,-82.9661792
1734,ROCKY PINE LOOP S,,Columbus,OH,43229,FRA,40.0815405,-82.9709664
1655,EVINRUDE AVE,,Columbus,OH,43229,FRA,40.103193,-82.9717855
5290,BLACKGUM PL,,Columbus,OH,43229,FRA,40.077783,-82.9542636
2354,PINECREST DR,,Columbus,OH,43229,FRA,40.0892336,-82.9538563
2404,ARBORVIEW DR,,Columbus,OH,43229,FRA,40.0903763,-82.9543534
6217,DOEWOOD CT,,Columbus,OH,43229,FRA,40.0964847,-82.9542566
4753,KARL RD,,Columbus,OH,43229,FRA,40.0640555,-82.9774966
1546,FAHLANDER DR S,,Columbus,OH,43229,FRA,40.0705499,-82.976916
1471,CRANWOOD DR,,Columbus,OH,43229,FRA,40.0991991,-82.9771738
4959,BRITTANY CT W,,Columbus,OH,43229,FRA,40.0696033,-82.9651757
1963,TAMARACK CIR S,,Columbus,OH,43229,FRA,40.0752958,-82.9653568
1890,HILLANDALE AVE,,Columbus,OH,43229,FRA,40.1056056,-82.9651793
1896,MINTWOOD DR,,Columbus,OH,43229,FRA,40.1062398,-82.9650511
4630,TAMARACK BLVD,UNIT 1B,Columbus,OH,43229,FRA,40.062374,-82.9706156
4729,TAMARACK BLVD,,Columbus,OH,43229,FRA,40.0644446,-82.9703875
6740,COLONIAL CT,,Columbus,OH,43229,FRA,40.1056126,-82.9702875
1793,BOND AVE,,Columbus,OH,43229,FRA,40.1072846,-82.9701745
1807,PARKFORD LN,,Columbus,OH,43229,FRA,40.1082876,-82.9700345
58,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
188,STRIMPLE AVE,,Columbus,OH,43229,FRA,40.0703789,-82.9535435
2424,GREEN APPLE AVE,,Columbus,OH,43229,FRA,40.0771087,-82.9529558
5386,HECKIN CT,,Columbus,OH,43229,FRA,40.0797806,-82.9531811
5702,KATHY RUN LN,,Columbus,OH,43229,FRA,40.0866507,-82.9528453
6154,FORTIN CT,,Columbus,OH,43229,FRA,40.0946075,-82.9533875
6137,LAURELWOOD CT,,Columbus,OH,43229,FRA,40.0946425,-82.9528551
1120,BELDEN RD,,Columbus,OH,43229,FRA,40.0691982,-82.9885689
5398,ROCHE DR,,Columbus,OH,43229,FRA,40.0767738,-82.9887473
5494,ROCHE DR,,Columbus,OH,43229,FRA,40.0787729,-82.9886006
5635,TACOMA RD,UNIT D,Columbus,OH,43229,FRA,40.0818707,-82.988727
5705,TACOMA RD,UNIT E,Columbus,OH,43229,FRA,40.0830915,-82.9887303
1019,ATLANTIC AVE,860,Columbus,OH,43229,FRA,40.0946297,-82.9889504
1019,ATLANTIC AVE,854,Columbus,OH,43229,FRA,40.0946991,-82.9889467
997,ATLANTIC AVE,771,Columbus,OH,43229,FRA,40.0955254,-82.9889707
977,ATLANTIC AVE,688,Columbus,OH,43229,FRA,40.0962227,-82.9888404
1418,DEVONHILL CT,,Columbus,OH,43229,FRA,40.1018081,-82.9768736
5708,BEECHCROFT RD,E,Columbus,OH,43229,FRA,40.0848591,-82.9642012
1955,MEANDER DR,,Columbus,OH,43229,FRA,40.0976129,-82.9640518
1948,ROCKDALE DR,,Columbus,OH,43229,FRA,40.1038374,-82.9643616
1842,NORTHCLIFF DR,,Columbus,OH,43229,FRA,40.0726914,-82.9686445
1796,FOREST WILLOW CT,,Columbus,OH,43229,FRA,40.08552,-82.96911
1770,PARKGATE RD,,Columbus,OH,43229,FRA,40.0982439,-82.9689781
6646,MERRY LN,,Columbus,OH,43229,FRA,40.1037609,-82.9697911
1673,HICKORY CREEK LN,,Columbus,OH,43229,FRA,40.1085423,-82.9689649
2450,TEAKWOOD DR,16,Columbus,OH,43229,FRA,40.0797728,-82.9517135
2509,BRADY COMMONS DR,,Columbus,OH,43229,FRA,40.0894241,-82.9521563
2504,ARBORVIEW DR,,Columbus,OH,43229,FRA,40.0903337,-82.9518763
2389,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0918275,-82.9523169
2403,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0922532,-82.952063
2407,HAMPSTEAD DR,,Columbus,OH,43229,FRA,40.0921704,-82.9519035
6149,LAURELWOOD CT,,Columbus,OH,43229,FRA,40.0947942,-82.9526559
2415,DEEWOOD DR,,Columbus,OH,43229,FRA,40.0960544,-82.9518814
5745,TACOMA RD,UNIT D,Columbus,OH,43229,FRA,40.0840298,-82.9886814
1595,RED ROBIN RD,,Columbus,OH,43229,FRA,40.0650084,-82.9760454
1613,RED ROBIN RD,,Columbus,OH,43229,FRA,40.0648864,-82.9756623
5154,KARL RD,,Columbus,OH,43229,FRA,40.0723849,-82.9759753
5481,KARL RD,,Columbus,OH,43229,FRA,40.0791254,-82.9762781
5582,HAZELWOOD RD,,Columbus,OH,43229,FRA,40.0811035,-82.9765383
5638,HAZELWOOD RD,,Columbus,OH,43229,FRA,40.0822212,-82.9764459
6839,GAFFORD DR,,Columbus,OH,43229,FRA,40.1066507,-82.9761956
6823,GAFFORD DR,,Columbus,OH,43229,FRA,40.106464,-82.9761263
1722,BIRCHCREEK LN,,Columbus,OH,43229,FRA,40.108404,-82.9682803
1912,JUDWICK DR,,Columbus,OH,43229,FRA,40.0688786,-82.9672575
1882,WALDEN DR,,Columbus,OH,43229,FRA,40.0808062,-82.9671735
1873,FOREST MAPLE LN,A,Columbus,OH,43229,FRA,40.0855389,-82.966977
1911,COLIN CT,,Columbus,OH,43229,FRA,40.0644864,-82.9678067
1909,DEBORAH CT,,Columbus,OH,43229,FRA,40.0655049,-82.9677885
1876,FAIRHAVEN RD,,Columbus,OH,43229,FRA,40.0919814,-82.9678563
1828,FAIRHAVEN RD,,Columbus,OH,43229,FRA,40.092808,-82.9687075
6851,FLAGS CENTER DR,,Columbus,OH,43229,FRA,40.1091433,-82.9512704
6285,CLEVELAND AVE,,Columbus,OH,43229,FRA,40.1010978,-82.9504593
6823,FLAGS CENTER DR,,Columbus,OH,43229,FRA,40.109339,-82.9500982
4817,ESTERBROOK RD,,Columbus,OH,43229,FRA,40.0644093,-82.9869346
5483,ROCKWOOD CT,,Columbus,OH,43229,FRA,40.077931,-82.9870617
1631,RED ROBIN RD,,Columbus,OH,43229,FRA,40.0649574,-82.9750912
1637,RED ROBIN RD,,Columbus,OH,43229,FRA,40.064958,-82.9749375
5293,ARROWOOD LOOP W,,Columbus,OH,43229,FRA,40.0753576,-82.975316
6362,KARL RD,,Columbus,OH,43229,FRA,40.0971797,-82.9755871
1532,BOLENHILL AVE,,Columbus,OH,43229,FRA,40.102995,-82.9752767
1924,SUNNY CT,C,Columbus,OH,43229,FRA,40.0631801,-82.9675052
1909,N HULMAC,C,Columbus,OH,43229,FRA,40.0640161,-82.9674998
4656,HEATON RD,,Columbus,OH,43229,FRA,40.0629447,-82.9663101
4719,HEATON RD,,Columbus,OH,43229,FRA,40.0644152,-82.9665272
4727,HEATON RD,,Columbus,OH,43229,FRA,40.06458,-82.966514
1837,SCHROCK RD,A,Columbus,OH,43229,FRA,40.1063379,-82.9663092
1219,MORSE RD,,Columbus,OH,43229,FRA,40.0607505,-82.985933
4729,MAIZE RD,,Columbus,OH,43229,FRA,40.0627529,-82.9860027
4819,ALMONT DR,,Columbus,OH,43229,FRA,40.0644218,-82.9859022
4779,COLONEL PERRY DR,,Columbus,OH,43229,FRA,40.0644517,-82.9786176
1484,URBAN DR,,Columbus,OH,43229,FRA,40.066759,-82.9789407
5337,POPLARWOOD RD,,Columbus,OH,43229,FRA,40.0757659,-82.9795461
1444,SANDALWOOD PL,,Columbus,OH,43229,FRA,40.0773296,-82.9791138
5836,THADA LN,,Columbus,OH,43229,FRA,40.0862481,-82.979124
1425,BURNLEY SQ S,,Columbus,OH,43229,FRA,40.0905155,-82.978776
6360,SUNDERLAND DR,,Columbus,OH,43229,FRA,40.0967426,-82.9791157
1399,BOSWORTH CT,,Columbus,OH,43229,FRA,40.1003289,-82.978808
5174,SINCLAIR RD,,Columbus,OH,43229,FRA,40.0714946,-82.9975682
5435,SINCLAIR RD,,Columbus,OH,43229,FRA,40.0759466,-82.9981358
4867,RIDGERUN DR,,Columbus,OH,43229,FRA,40.0655215,-82.9854954
1618,ARROWOOD LOOP N,,Columbus,OH,43229,FRA,40.0761457,-82.9745603
1650,LYNNHURST RD,,Columbus,OH,43229,FRA,40.0908734,-82.9737854
1611,HARVESTER LN,,Columbus,OH,43229,FRA,40.1083422,-82.9742434
6355,JOHNANNE ST,,Columbus,OH,43229,FRA,40.0982011,-82.9652496
5574,DURRELL RD,,Columbus,OH,43229,FRA,40.0822313,-82.9643098
1968,TUPSFIELD RD,,Columbus,OH,43229,FRA,40.0843417,-82.9644526
5726,BEECHCROFT RD,L,Columbus,OH,43229,FRA,40.0852472,-82.9637403
6783,OAKTON LN,,Columbus,OH,43229,FRA,40.106507,-82.9645709
810,FREEWAY DR N,,Columbus,OH,43229,FRA,40.0705671,-82.996863
5600,SATINWOOD DR,,Columbus,OH,43229,FRA,40.0805689,-82.9851004
5836,ARBORWOOD DR,A,Columbus,OH,43229,FRA,40.0856228,-82.9851403
1718,STONEBROOK LN,,Columbus,OH,43229,FRA,40.0625314,-82.9728881
4843,MOCKINGBIRD CT N,,Columbus,OH,43229,FRA,40.0662821,-82.9726457
4661,KARL RD,,Columbus,OH,43229,FRA,40.0617497,-82.9781488
1499,FAHLANDER DR N,,Columbus,OH,43229,FRA,40.0709949,-82.9782018
1445,HEMPWOOD DR,,Columbus,OH,43229,FRA,40.0841569,-82.9783676
1430,CARDWELL SQ S,,Columbus,OH,43229,FRA,40.0981048,-82.9782851
1415,CARDWELL SQ N,,Columbus,OH,43229,FRA,40.09846,-82.9787022
6589,DEVONHILL RD,,Columbus,OH,43229,FRA,40.1015457,-82.9779513
2032,SHAWBURY CT W,,Columbus,OH,43229,FRA,40.0834197,-82.9629562
5690,YORKHULL CT,E,Columbus,OH,43229,FRA,40.0848393,-82.9629408
5812,PLACE DE LA CONCORDE W,,Columbus,OH,43229,FRA,40.0886802,-82.9634238
6249,POLO DR W,,Columbus,OH,43229,FRA,40.0929433,-82.9963671
708,POLO DR N,,Columbus,OH,43229,FRA,40.0935218,-82.9958888
1295,THURELL RD,,Columbus,OH,43229,FRA,40.0684546,-82.9838402
1280,THURELL RD,,Columbus,OH,43229,FRA,40.0690764,-82.9841626
5758,LINDENWOOD RD,,Columbus,OH,43229,FRA,40.0839045,-82.9836871
1240,NEWBURY DR,,Columbus,OH,43229,FRA,40.0911619,-82.9838092
1205,KILDALE SQ S,,Columbus,OH,43229,FRA,40.0965634,-82.9846655
4714,KARL RD,,Columbus,OH,43229,FRA,40.0632613,-82.9768109
5555,HAZELWOOD RD,,Columbus,OH,43229,FRA,40.0804996,-82.9772131
1481,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0864551,-82.9775436
5982,CHESTERTON SQ E,,Columbus,OH,43229,FRA,40.0889543,-82.9772391
1456,CARDWELL SQ S,,Columbus,OH,43229,FRA,40.0981022,-82.9775916
2100,SHARBOT DR,,Columbus,OH,43229,FRA,40.0663231,-82.9623491
5483,MAPLE CANYON AVE,,Columbus,OH,43229,FRA,40.0807365,-82.9618984
2050,E DUBLIN-GRANVILLE RD,,Columbus,OH,43229,FRA,40.0874197,-82.9620969
1985,WILLOW GLEN LN,,Columbus,OH,43229,FRA,40.103158,-82.9627296
879,E DUBLIN-GRANVILLE RD,C1,Columbus,OH,43229,FRA,40.0862894,-82.9955297
734,POLO DR N,,Columbus,OH,43229,FRA,40.0936456,-82.9951676
6313,BUSCH BLVD,,Columbus,OH,43229,FRA,40.0940433,-82.9961948
814,BUSCH CT,,Columbus,OH,43229,FRA,40.0965699,-82.9951977
1324,THURELL RD,,Columbus,OH,43229,FRA,40.0690451,-82.9830905
4645,TAMARACK BLVD,237,Columbus,OH,43229,FRA,40.0626827,-82.9722903
1719,RED ROBIN RD,,Columbus,OH,43229,FRA,40.0648251,-82.9724964
1714,PIN OAK DR,,Columbus,OH,43229,FRA,40.0710075,-82.972367
6186,BELLMEADOW DR,,Columbus,OH,43229,FRA,40.0938827,-82.9722298
1663,PARKGATE RD,,Columbus,OH,43229,FRA,40.0978672,-82.9718851
6761,LANCASTER LN,,Columbus,OH,43229,FRA,40.1072721,-82.9725146
6865,LANCASTER LN,,Columbus,OH,43229,FRA,40.1080468,-82.9723048
1426,SHARON CREEK CT,,Columbus,OH,43229,FRA,40.1073345,-82.9775872
5515,KARL RD,,Columbus,OH,43229,FRA,40.0798064,-82.9762149
6097,ENDICOTT RD,,Columbus,OH,43229,FRA,40.0916304,-82.9766571
1500,BOLENHILL AVE,,Columbus,OH,43229,FRA,40.1030272,-82.9761277
6848,SHARON CT,,Columbus,OH,43229,FRA,40.1069593,-82.9765086
2160,KILBOURNE AVE,,Columbus,OH,43229,FRA,40.0704572,-82.9609438
2115,HONEYTREE CT,,Columbus,OH,43229,FRA,40.0746695,-82.9612934
