number,street,unit,city,region,postcode,latitude,longitude
7149,WHISTLEWOOD DR,,REYNOLDSBURG,OH,43068,39.9678089,-82.8096573
6533,BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9397487,-82.8202891
2075,BELLTREE DR,,REYNOLDSBURG,OH,43068,39.9388338,-82.8213909
6416,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9426694,-82.8234825
6500,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9512991,-82.8226778
6469,BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9399349,-82.8220339
7019,SHAULIS DR,,REYNOLDSBURG,OH,43068,39.9492777,-82.8086041
6516,BARTLETT CT,,REYNOLDSBURG,OH,43068,39.952093,-82.8223627
1371,BRICE RD,,REYNOLDSBURG,OH,43068,39.9523592,-82.8292138
1592,PARKINSON DR,,REYNOLDSBURG,OH,43068,39.949934,-82.8104109
7874,MEADOWLARK LN N,,REYNOLDSBURG,OH,43068,39.9411547,-82.7847892
7085,SHAWNEE WAY,,REYNOLDSBURG,OH,43068,39.9740743,-82.8121556
7647,N OAKBROOK DR,,REYNOLDSBURG,OH,43068,39.9592284,-82.7952714
2210,PINION PL,,REYNOLDSBURG,OH,43068,39.9354713,-82.8259154
6629,PENICK DR,,REYNOLDSBURG,OH,43068,39.949547,-82.8191581
1618,BURKEY CT,,REYNOLDSBURG,OH,43068,39.9520811,-82.7888236
7043,TRILLIUM LN,,REYNOLDSBURG,OH,43068,39.9730662,-82.8127849
2285,AYERS DR,,REYNOLDSBURG,OH,43068,39.9342789,-82.8256682
1418,CLEMENS PL,,REYNOLDSBURG,OH,43068,39.9531639,-82.8133735
2086,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9394209,-82.8165559
1525,MARVIN DR,,REYNOLDSBURG,OH,43068,39.9503892,-82.8178619
6519,PENICK DR,,REYNOLDSBURG,OH,43068,39.9496057,-82.822212
6640,FURTH DR,,REYNOLDSBURG,OH,43068,39.9490265,-82.8186996
1805,SAWGRASS DR,,REYNOLDSBURG,OH,43068,39.946399,-82.8053586
7682,REDMAN LN,,REYNOLDSBURG,OH,43068,39.9443528,-82.7905338
2075,STONEY CT,,REYNOLDSBURG,OH,43068,39.9414113,-82.7960516
1618,DREAM CT,,REYNOLDSBURG,OH,43068,39.9522294,-82.787348
1364,BEELER DR,,REYNOLDSBURG,OH,43068,39.9523239,-82.8255361
6614,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9439388,-82.8184583
2105,STONEY CT,,REYNOLDSBURG,OH,43068,39.9408829,-82.7967073
2086,WAYFARING DR,,REYNOLDSBURG,OH,43068,39.9426972,-82.7873148
1369,BEELER DR,,REYNOLDSBURG,OH,43068,39.9526893,-82.8258089
1940,GLENFORD CT,,REYNOLDSBURG,OH,43068,39.9453142,-82.7859097
7714,DONWICK DR,,REYNOLDSBURG,OH,43068,39.9414381,-82.788873
1930,GLENFORD CT,,REYNOLDSBURG,OH,43068,39.9455131,-82.7858869
1355,BEELER DR,,REYNOLDSBURG,OH,43068,39.9530824,-82.8255396
7850,S MEADOWLARK LN,,REYNOLDSBURG,OH,43068,39.9403822,-82.7848935
2091,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.943228,-82.7845722
7821,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.9409859,-82.7862512
6542,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9412416,-82.8202347
6566,PENICK DR,,REYNOLDSBURG,OH,43068,39.9498552,-82.8209064
7681,REDMAN LN,,REYNOLDSBURG,OH,43068,39.9438928,-82.7906121
7743,EASTWOOD ST,,REYNOLDSBURG,OH,43068,39.9513462,-82.7904716
6349,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.933146,-82.8246101
7508,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.946009,-82.795443
1524,MARABAR DR,,REYNOLDSBURG,OH,43068,39.953681,-82.7917682
7038,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9511296,-82.8085762
2221,PINION PL,,REYNOLDSBURG,OH,43068,39.9351858,-82.8264138
7681,GODFREY CIR,,REYNOLDSBURG,OH,43068,39.9492851,-82.792851
7670,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9452555,-82.7920707
6695,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9512103,-82.8179089
1830,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9439297,-82.819888
6287,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.9337933,-82.8258643
6584,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9414108,-82.8192728
2178,WAYFARING DR,,REYNOLDSBURG,OH,43068,39.940648,-82.7877726
6488,PENICK DR,,REYNOLDSBURG,OH,43068,39.9499989,-82.8231216
1620,LUCKS RD,,REYNOLDSBURG,OH,43068,39.9470456,-82.825885
1597,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9489913,-82.8173771
1835,DRUGAN CT,,REYNOLDSBURG,OH,43068,39.9468454,-82.7907564
6624,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.944035,-82.818214
1784,KAISER DR,,REYNOLDSBURG,OH,43068,39.9449194,-82.8198756
290,ESTATES LN,,REYNOLDSBURG,OH,43068,39.9563449,-82.7907765
7750,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9449163,-82.7891322
7716,DONWICK DR,,REYNOLDSBURG,OH,43068,39.9413503,-82.7888793
7728,DONWICK DR,,REYNOLDSBURG,OH,43068,39.9406634,-82.7888497
7668,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9452759,-82.7921849
7542,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9459229,-82.7947311
1594,LUCKS RD,,REYNOLDSBURG,OH,43068,39.9471179,-82.8271742
6259,BRAUNING DR,,REYNOLDSBURG,OH,43068,39.9453407,-82.8273103
1566,PARKINSON DR,,REYNOLDSBURG,OH,43068,39.9505104,-82.8103016
2110,ACADIA PL,,REYNOLDSBURG,OH,43068,39.9424208,-82.7862397
1536,MARVIN DR,,REYNOLDSBURG,OH,43068,39.9504193,-82.8172409
7854,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.9411797,-82.7853083
6519,CREON DR,,REYNOLDSBURG,OH,43068,39.9457597,-82.8213962
8252,BELLOW PARK DR,,REYNOLDSBURG,OH,43068,39.9761025,-82.7833723
2107,CREEKVIEW CT,,REYNOLDSBURG,OH,43068,39.9407554,-82.7951679
7706,PEMBROOK DR,,REYNOLDSBURG,OH,43068,39.9452615,-82.7905162
2135,WAITSFIELD DR,,REYNOLDSBURG,OH,43068,39.9419984,-82.7857686
7908,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9459749,-82.7850163
7890,HARVESTMOON DR,,REYNOLDSBURG,OH,43068,39.9417072,-82.7844451
6430,LEXLEIGH RD,,REYNOLDSBURG,OH,43068,39.9518002,-82.8243566
6813,SHAULIS DR,,REYNOLDSBURG,OH,43068,39.9478122,-82.813871
2100,BRICE RD,,REYNOLDSBURG,OH,43068,39.9378488,-82.8298583
2120,CREEKVIEW CT,,REYNOLDSBURG,OH,43068,39.9406877,-82.7942368
7670,RODEBAUGH RD,,REYNOLDSBURG,OH,43068,39.975227,-82.7972246
1519,MARVIN DR,,REYNOLDSBURG,OH,43068,39.9505048,-82.8180604
805,SANDROCK AVE,,REYNOLDSBURG,OH,43068,39.9690576,-82.7892802
6547,CREON DR,,REYNOLDSBURG,OH,43068,39.9457179,-82.8206144
1809,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9441698,-82.8208752
6809,LAIRD AVE,,REYNOLDSBURG,OH,43068,39.9518816,-82.8149634
7761,EASTWOOD ST,,REYNOLDSBURG,OH,43068,39.9513576,-82.7899955
1477,GOSS PL,,REYNOLDSBURG,OH,43068,39.9531668,-82.8078032
1647,PARKINSON DR,,REYNOLDSBURG,OH,43068,39.9488087,-82.8111036
1898,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9428456,-82.8196752
6791,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9510576,-82.8151938
1702,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.946903,-82.8168196
6407,ASTOR AVE,,REYNOLDSBURG,OH,43068,39.9445235,-82.823961
1786,KAISER DR,,REYNOLDSBURG,OH,43068,39.9449444,-82.8201276
6580,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9414131,-82.8193802
1429,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9522159,-82.8192899
1390,BEELER DR,,REYNOLDSBURG,OH,43068,39.9520506,-82.8259735
2147,COMMONS RD S,,REYNOLDSBURG,OH,43068,39.9377333,-82.8261418
1753,KAISER DR,,REYNOLDSBURG,OH,43068,39.9455949,-82.8193486
1777,KAISER DR,,REYNOLDSBURG,OH,43068,39.9452851,-82.8202197
2233,HUGHEY SQUARE CT,,REYNOLDSBURG,OH,43068,39.9362998,-82.8197601
8193,RODEBAUGH RD,,REYNOLDSBURG,OH,43068,39.9744162,-82.7842532
2170,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9375178,-82.8164064
1499,GRAHAM RD,,REYNOLDSBURG,OH,43068,39.9536919,-82.7957543
223,NORMAN LN,,REYNOLDSBURG,OH,43068,39.956492,-82.7884536
88,SARAH LN,,REYNOLDSBURG,OH,43068,39.9597604,-82.7877787
85,SARAH LN,,REYNOLDSBURG,OH,43068,39.9593893,-82.7879698
2093,WAGON TRAIL DR,,REYNOLDSBURG,OH,43068,39.9428993,-82.7837791
2104,STONEY CT,,REYNOLDSBURG,OH,43068,39.940723,-82.7956229
1783,SAWGRASS DR,,REYNOLDSBURG,OH,43068,39.9468196,-82.8055214
7506,STONETRAIL WAY,,REYNOLDSBURG,OH,43068,39.9438899,-82.7954353
1538,GOLDING DR,,REYNOLDSBURG,OH,43068,39.9513722,-82.8086375
7724,DONWICK DR,,REYNOLDSBURG,OH,43068,39.9409267,-82.788874
7843,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9453119,-82.7868758
7499,STONETRAIL WAY,,REYNOLDSBURG,OH,43068,39.9434092,-82.7955572
6545,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9464456,-82.8208492
7752,REDMAN LN,,REYNOLDSBURG,OH,43068,39.9442714,-82.78899
1431,HOOTMAN RD,,REYNOLDSBURG,OH,43068,39.9523915,-82.8181586
2179,LEAH LN,,REYNOLDSBURG,OH,43068,39.9365587,-82.8226009
1605,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9487808,-82.8172526
2028,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9389051,-82.8263826
6816,WANAMAKER DR,,REYNOLDSBURG,OH,43068,39.9473454,-82.813654
7004,SHAULIS DR,,REYNOLDSBURG,OH,43068,39.9491783,-82.809099
7047,LEMERT LN,,REYNOLDSBURG,OH,43068,39.9467048,-82.8073706
6545,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9419742,-82.820685
2194,BELLTREE DR,,REYNOLDSBURG,OH,43068,39.9363942,-82.821146
6574,SANTA CRUZ PL,,REYNOLDSBURG,OH,43068,39.9409118,-82.8194118
1535,LEXDALE DR,,REYNOLDSBURG,OH,43068,39.9496795,-82.8245245
1600,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9490927,-82.8169197
6790,GILETTE DR,,REYNOLDSBURG,OH,43068,39.946236,-82.8141996
6938,RETTON RD,,REYNOLDSBURG,OH,43068,39.9504668,-82.8110433
7025,RETTON RD,,REYNOLDSBURG,OH,43068,39.9500755,-82.8086865
6567,SANTA CRUZ PL,,REYNOLDSBURG,OH,43068,39.9407049,-82.8195584
6577,SANTA CRUZ PL,,REYNOLDSBURG,OH,43068,39.9406879,-82.8191656
7700,CRITWELL CT,,REYNOLDSBURG,OH,43068,39.9459275,-82.7906902
1383,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9531918,-82.8191766
8233,RODEBAUGH RD,,REYNOLDSBURG,OH,43068,39.9743779,-82.7831957
2228,BELLTREE DR,,REYNOLDSBURG,OH,43068,39.9355985,-82.8212431
6386,CHERROY DR,,REYNOLDSBURG,OH,43068,39.9364449,-82.82361
6371,S BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9353092,-82.8238882
2188,LYNBRIDGE DR,,REYNOLDSBURG,OH,43068,39.9360824,-82.8241972
1981,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9411487,-82.8187415
1486,MARTY DR,,REYNOLDSBURG,OH,43068,39.9521109,-82.8111372
1777,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9447956,-82.8215424
7742,EASTWOOD ST,,REYNOLDSBURG,OH,43068,39.9516898,-82.7904681
795,SANDROCK AVE,,REYNOLDSBURG,OH,43068,39.9692423,-82.7892638
2041,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9382499,-82.8261228
7090,ELLEN CT,,REYNOLDSBURG,OH,43068,39.9520706,-82.8073052
6813,GILETTE DR,,REYNOLDSBURG,OH,43068,39.9463182,-82.8133555
6474,BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9402901,-82.8220226
2088,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9393104,-82.8245996
6281,RETTON RD,,REYNOLDSBURG,OH,43068,39.9480662,-82.8279571
2203,WAGON TRAIL DR,,REYNOLDSBURG,OH,43068,39.9419003,-82.782999
1912,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9425881,-82.8194324
2121,LYNBRIDGE DR,,REYNOLDSBURG,OH,43068,39.9375358,-82.8244589
6789,BORDEAUX CT,,REYNOLDSBURG,OH,43068,39.9567643,-82.8166568
2190,MEADOWLARK LN W,,REYNOLDSBURG,OH,43068,39.9411015,-82.7838785
7845,MEADOWLARK LN S,,REYNOLDSBURG,OH,43068,39.9401932,-82.7853546
2,ESTATES LN,,REYNOLDSBURG,OH,43068,39.9574681,-82.7889285
1579,LEXDALE CT,,REYNOLDSBURG,OH,43068,39.9487742,-82.8240437
1741,COBBLEGATE LN,,REYNOLDSBURG,OH,43068,39.9475977,-82.782989
1266,S PARIS PL,,REYNOLDSBURG,OH,43068,39.9565223,-82.81723
7801,S MEADOWLARK LN,,REYNOLDSBURG,OH,43068,39.9402268,-82.7861509
2113,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9382023,-82.8246078
7816,N MEADOWLARK LN,,REYNOLDSBURG,OH,43068,39.940434,-82.7859034
1808,PICKERING DR,,REYNOLDSBURG,OH,43068,39.9441977,-82.8191273
6408,BRAUNING DR,,REYNOLDSBURG,OH,43068,39.9453381,-82.8241762
2072,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9389873,-82.8255949
1581,MARVIN DR,,REYNOLDSBURG,OH,43068,39.9494448,-82.8166056
2287,AYERS DR,,REYNOLDSBURG,OH,43068,39.9342837,-82.8257922
6345,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9460197,-82.8260919
1481,LANCASTER AVE,,REYNOLDSBURG,OH,43068,39.953222,-82.8018011
6388,BIRCHVIEW DR S,,REYNOLDSBURG,OH,43068,39.9354496,-82.8232987
7309,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9425517,-82.8028037
1937,REDWOOD ST,,REYNOLDSBURG,OH,43068,39.9422179,-82.8187665
2130,HUGHEY DR,,REYNOLDSBURG,OH,43068,39.9378569,-82.8198743
2181,HUGHEY DR,,REYNOLDSBURG,OH,43068,39.936626,-82.8204356
7830,GRANDLEY CT,,REYNOLDSBURG,OH,43068,39.9466329,-82.7873779
2071,STONEY CT,,REYNOLDSBURG,OH,43068,39.9414841,-82.7959752
2085,STONEY CT,,REYNOLDSBURG,OH,43068,39.9412867,-82.7964206
7663,REDMAN LN,,REYNOLDSBURG,OH,43068,39.943922,-82.7913607
1372,BEELER DR,,REYNOLDSBURG,OH,43068,39.9522708,-82.825757
7597,PALMER RD,,REYNOLDSBURG,OH,43068,39.9478359,-82.7930566
6983,RETTON RD,,REYNOLDSBURG,OH,43068,39.9501188,-82.8098781
6260,RETTON RD,,REYNOLDSBURG,OH,43068,39.9484009,-82.828463
2032,COMMONS RD N,,REYNOLDSBURG,OH,43068,39.9390037,-82.8262333
6505,CREON DR,,REYNOLDSBURG,OH,43068,39.9457124,-82.8216982
1619,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9478331,-82.8231878
1729,BRICE RD,,REYNOLDSBURG,OH,43068,39.9442787,-82.8302027
7100,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9509691,-82.8067733
1910,CROSSWICK CT,,REYNOLDSBURG,OH,43068,39.9458057,-82.7834588
2265,BELLTREE DR,,REYNOLDSBURG,OH,43068,39.9349529,-82.8217193
6860,GILETTE DR,,REYNOLDSBURG,OH,43068,39.948719,-82.8128483
2212,HUGHEY DR,,REYNOLDSBURG,OH,43068,39.9367723,-82.8198858
6655,WOODSEDGE DR,,REYNOLDSBURG,OH,43068,39.9399806,-82.8168705
6279,WHENHAM CT S,,REYNOLDSBURG,OH,43068,39.9361806,-82.8262794
2007,ELTHAM RD,,REYNOLDSBURG,OH,43068,39.939714,-82.8253165
6355,RIDER RD,,REYNOLDSBURG,OH,43068,39.9488784,-82.8266934
6563,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.942698,-82.8203999
6572,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9467587,-82.8200562
6586,RETTON RD,,REYNOLDSBURG,OH,43068,39.9483575,-82.8200403
6355,RYGATE DR N,,REYNOLDSBURG,OH,43068,39.9500408,-82.8266351
6396,E LIVINGSTON AVE,,REYNOLDSBURG,OH,43068,39.9425391,-82.8239513
2138,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9382241,-82.8160035
1387,TERRY DR,,REYNOLDSBURG,OH,43068,39.9534507,-82.8170528
2107,STONEY CT,,REYNOLDSBURG,OH,43068,39.9408394,-82.7965997
7126,ELMBROOK CT,,REYNOLDSBURG,OH,43068,39.947694,-82.8058284
7879,MEADOWLARK LN N,,REYNOLDSBURG,OH,43068,39.9405894,-82.7846594
7705,REDMAN LN,,REYNOLDSBURG,OH,43068,39.9440362,-82.7900728
1555,GRAHAM RD,,REYNOLDSBURG,OH,43068,39.9530662,-82.7966541
6335,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.9330502,-82.8256161
2017,ELTHAM RD,,REYNOLDSBURG,OH,43068,39.9393728,-82.825397
1808,LUCKS RD,,REYNOLDSBURG,OH,43068,39.9441193,-82.8223212
6455,PENICK DR,,REYNOLDSBURG,OH,43068,39.9497206,-82.8236589
6394,BLACKHAW DR,,REYNOLDSBURG,OH,43068,39.9414122,-82.8243932
7655,DALGLEN DR,,REYNOLDSBURG,OH,43068,39.9533077,-82.7931283
1667,SHIVELY RD,,REYNOLDSBURG,OH,43068,39.9484689,-82.8101569
6299,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.9333457,-82.8261675
1513,GOLDING DR,,REYNOLDSBURG,OH,43068,39.9518793,-82.8089902
1627,STOUDER DR,,REYNOLDSBURG,OH,43068,39.9476445,-82.8231869
1381,HOOTMAN RD,,REYNOLDSBURG,OH,43068,39.9534144,-82.8180893
7019,BARTLETT RD,,REYNOLDSBURG,OH,43068,39.9508315,-82.8089975
2201,PINION PL,,REYNOLDSBURG,OH,43068,39.9356174,-82.8263422
6357,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.9331285,-82.8244085
6438,RETTON RD,,REYNOLDSBURG,OH,43068,39.948398,-82.8237767
6458,PENICK DR,,REYNOLDSBURG,OH,43068,39.950018,-82.8236451
6282,ROSELAWN AVE,,REYNOLDSBURG,OH,43068,39.9464202,-82.8278789
6499,LARCH CT,,REYNOLDSBURG,OH,43068,39.9409219,-82.8214518
1569,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9494882,-82.8179228
2252,HUGHEY SQUARE CT,,REYNOLDSBURG,OH,43068,39.9361172,-82.819454
6561,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9411874,-82.8197216
1647,COBBLEGATE LN,,REYNOLDSBURG,OH,43068,39.9492653,-82.7824813
8304,BELLOW PARK DR,,REYNOLDSBURG,OH,43068,39.9755189,-82.7824673
7862,OAK VALLEY RD,,REYNOLDSBURG,OH,43068,39.9514729,-82.7872338
2194,WAGON TRAIL DR,,REYNOLDSBURG,OH,43068,39.9420472,-82.7825217
2129,ACADIA PL,,REYNOLDSBURG,OH,43068,39.9419726,-82.7868219
7993,SLATE RIDGE BLVD,,REYNOLDSBURG,OH,43068,39.9445321,-82.7825508
1321,BEELER DR,,REYNOLDSBURG,OH,43068,39.9531966,-82.8248268
6530,CREON DR,,REYNOLDSBURG,OH,43068,39.9460473,-82.8210921
1608,KAISER DR,,REYNOLDSBURG,OH,43068,39.948755,-82.8178156
6404,RETTON RD,,REYNOLDSBURG,OH,43068,39.9482349,-82.824796
7690,RIDGEMONT CT,,REYNOLDSBURG,OH,43068,39.9616677,-82.7937495
6263,CENTURY CITY N,,REYNOLDSBURG,OH,43068,39.9448756,-82.828465
2113,BIRCHVIEW RD,,REYNOLDSBURG,OH,43068,39.9384745,-82.8178141
7649,WHITEPINE RIDGE CT,,REYNOLDSBURG,OH,43068,39.9763348,-82.7980218
8182,BELLOW PARK DR,,REYNOLDSBURG,OH,43068,39.9761662,-82.7849009
2012,LYNBRIDGE DR,,REYNOLDSBURG,OH,43068,39.9398667,-82.823305
2100,BELLTREE DR,,REYNOLDSBURG,OH,43068,39.9382801,-82.8209568
6945,SHAULIS DR,,REYNOLDSBURG,OH,43068,39.9475894,-82.8102342
6321,RIPPEY CIR,,REYNOLDSBURG,OH,43068,39.9331465,-82.8262807
2011,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9406336,-82.8182559
2099,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.9430474,-82.7846392
2146,COMMONS RD S,,REYNOLDSBURG,OH,43068,39.9374197,-82.8264666
7144,WIND RIVER DR,,REYNOLDSBURG,OH,43068,39.9692159,-82.8089036
7114,WHISTLEWOOD DR,,REYNOLDSBURG,OH,43068,39.9674939,-82.8106334
763,MARLAN AVE,,REYNOLDSBURG,OH,43068,39.9675318,-82.8090245
7750,OAK VALLEY RD,,REYNOLDSBURG,OH,43068,39.9509466,-82.7901917
1276,W OAKBROOK DR,,REYNOLDSBURG,OH,43068,39.9584294,-82.7956889
2209,PINION PL,,REYNOLDSBURG,OH,43068,39.9354004,-82.8263577
6573,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9411833,-82.8193719
1991,BALDWIN RD,,REYNOLDSBURG,OH,43068,39.9410224,-82.8186097
6857,LAIRD AVE,,REYNOLDSBURG,OH,43068,39.9518463,-82.8136614
7775,PEMBROOK DR,,REYNOLDSBURG,OH,43068,39.9454806,-82.7885711
2114,LEAH LN,,REYNOLDSBURG,OH,43068,39.9378982,-82.8219594
8223,RODEBAUGH RD,,REYNOLDSBURG,OH,43068,39.9743883,-82.783481
7934,OAK VALLEY RD,,REYNOLDSBURG,OH,43068,39.952879,-82.7857027
6326,RYGATE DR N,,REYNOLDSBURG,OH,43068,39.9503923,-82.8274522
1642,BRICE RD,,REYNOLDSBURG,OH,43068,39.9466013,-82.8291829
1256,W OAKBROOK DR,,REYNOLDSBURG,OH,43068,39.9592787,-82.7958245
7646,RIDGEMONT CT,,REYNOLDSBURG,OH,43068,39.9616725,-82.7949277
519,HAZEN BROOK PL,,REYNOLDSBURG,OH,43068,39.975455,-82.78435
1575,LANCASTER AVE,,REYNOLDSBURG,OH,43068,39.9514264,-82.8003028
8142,BELLOW PARK DR,,REYNOLDSBURG,OH,43068,39.9759396,-82.7858547
2120,WAYFARING DR,,REYNOLDSBURG,OH,43068,39.9419299,-82.7874053
2080,BIRCHVIEW DR,,REYNOLDSBURG,OH,43068,39.9380895,-82.8271103
6351,BRAUNING DR,,REYNOLDSBURG,OH,43068,39.9452467,-82.825803
1614,LANCASTER AVE,,REYNOLDSBURG,OH,43068,39.9508473,-82.7986956
7806,N MEADOWLARK LN,,REYNOLDSBURG,OH,43068,39.9405121,-82.7867361
6345,RETTON RD,,REYNOLDSBURG,OH,43068,39.9479842,-82.826806
1346,BEELER DR,,REYNOLDSBURG,OH,43068,39.9524835,-82.8255012
1621,DREAM CT,,REYNOLDSBURG,OH,43068,39.9520548,-82.7879679
8071,POLK PATH,,REYNOLDSBURG,OH,43068,39.9406844,-82.7781545
8244,GREEN TREE CT,,REYNOLDSBURG,OH,43068,39.9571354,-82.7781232
8333,ASHYND PL,,REYNOLDSBURG,OH,43068,39.9608708,-82.7764986
147,CYPRESS ST SW,,PATASKALA,OH,43068,39.9955095,-82.763544
807,MILLSTREAM DR,,REYNOLDSBURG,OH,43068,39.9722071,-82.7668283
734,BOUVIER CT,,REYNOLDSBURG,OH,43068,39.9719563,-82.7781161
91,ANNETTE DR SW,,PATASKALA,OH,43068,39.9867032,-82.7659271
6770,SUMMIT RD SW,,PATASKALA,OH,43068,39.9922643,-82.7524851
8522,ROBBINS LOOP DR,,REYNOLDSBURG,OH,43068,39.9748582,-82.7747059
6540,STEINWAY DR,APT A,REYNOLDSBURG,OH,43068,39.9364758,-82.8187905
1765,WOODVIEW CT W,APT E,REYNOLDSBURG,OH,43068,39.946473,-82.8123513
2030,DORNBIN DR,APT E,REYNOLDSBURG,OH,43068,39.94344,-82.7891912
2339,TAYLOR PARK DR,,REYNOLDSBURG,OH,43068,39.9363541,-82.7921625
8040,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9374204,-82.7781124
8269,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9388203,-82.7736429
8089,TRIBUTARY LN,,REYNOLDSBURG,OH,43068,39.9376399,-82.7770543
7054,TREEBOURNE DR,,REYNOLDSBURG,OH,43068,39.966191,-82.8091261
6625,ROSETREE DR,,REYNOLDSBURG,OH,43068,39.9738997,-82.8240258
7585,N OAKBROOK DR,,REYNOLDSBURG,OH,43068,39.9580475,-82.7955397
1043,MATTERHORN DR,,REYNOLDSBURG,OH,43068,39.9611256,-82.8170151
2064,WAYFARING DR,,REYNOLDSBURG,OH,43068,39.9429564,-82.7858728
7819,S MEADOWLARK LN,,REYNOLDSBURG,OH,43068,39.9402123,-82.7857447
6567,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9411828,-82.8195035
7848,FARMSBURY DR,,REYNOLDSBURG,OH,43068,39.94149,-82.7856118
1553,PARKINSON DR,,REYNOLDSBURG,OH,43068,39.9508526,-82.8106959
1710,FAWNBROOK CT,,REYNOLDSBURG,OH,43068,39.9501459,-82.7895637
7821,GRANDLEY CT,,REYNOLDSBURG,OH,43068,39.9461868,-82.7871277
7738,DONWICK DR,,REYNOLDSBURG,OH,43068,39.9405666,-82.7882957
7632,PALMER RD,,REYNOLDSBURG,OH,43068,39.9483231,-82.7927225
6312,RIDER RD,,REYNOLDSBURG,OH,43068,39.9492866,-82.8275915
1615,TRURO AVE,,REYNOLDSBURG,OH,43068,39.9505061,-82.8026413
2087,WAGON TRAIL DR,,REYNOLDSBURG,OH,43068,39.942922,-82.7840542
6629,FURTH DR,,REYNOLDSBURG,OH,43068,39.948732,-82.8190451
1552,LUCKS RD,,REYNOLDSBURG,OH,43068,39.9469333,-82.8285724
1710,ROSEHILL RD,,REYNOLDSBURG,OH,43068,39.9467145,-82.8168121
6883,GILETTE DR,,REYNOLDSBURG,OH,43068,39.9489254,-82.8119499
6538,SAN MIGUEL PL,,REYNOLDSBURG,OH,43068,39.9411628,-82.8202551
1582,MULLIGAN CT,,REYNOLDSBURG,OH,43068,39.953007,-82.7862303
